,FA_20231206_2H_yeast_1.3.ser#1,FA_20231206_2H_yeast_1.3.ser#2,FA_20231206_2H_yeast_1.3.ser#3,FA_20231206_2H_yeast_1.3.ser#4,FA_20231206_2H_yeast_1.3.ser#5,FA_20231206_2H_yeast_1.3.ser#6,FA_20231206_2H_yeast_1.3.ser#7,FA_20231206_2H_yeast_1.3.ser#8,FA_20231206_2H_yeast_1.3.ser#9,FA_20231206_2H_yeast_1.3.ser#10,FA_20231206_2H_yeast_1.3.ser#11,FA_20231206_2H_yeast_1.3.ser#12,FA_20231206_2H_yeast_1.3.ser#13,FA_20231206_2H_yeast_1.3.ser#14,FA_20231206_2H_yeast_1.3.ser#15,FA_20231206_2H_yeast_1.3.ser#16,FA_20231206_2H_yeast_1.3.ser#17,FA_20231206_2H_yeast_1.3.ser#18,FA_20231206_2H_yeast_1.3.ser#19,FA_20231206_2H_yeast_1.3.ser#20,FA_20231206_2H_yeast_1.3.ser#21,FA_20231206_2H_yeast_1.3.ser#22,FA_20231206_2H_yeast_1.3.ser#23,FA_20231206_2H_yeast_1.3.ser#24,FA_20231206_2H_yeast_1.3.ser#25,FA_20231206_2H_yeast_1.3.ser#26,FA_20231206_2H_yeast_1.3.ser#27,FA_20231206_2H_yeast_1.3.ser#28,FA_20231206_2H_yeast_1.3.ser#29,FA_20231206_2H_yeast_1.3.ser#30,FA_20231206_2H_yeast_1.3.ser#31,FA_20231206_2H_yeast_1.3.ser#32,FA_20231206_2H_yeast_1.3.ser#33,FA_20231206_2H_yeast_1.3.ser#34,FA_20231206_2H_yeast_1.3.ser#35,FA_20231206_2H_yeast_1.3.ser#36,FA_20231206_2H_yeast_1.3.ser#37,FA_20231206_2H_yeast_1.3.ser#38,FA_20231206_2H_yeast_1.3.ser#39,FA_20231206_2H_yeast_1.3.ser#40,FA_20231206_2H_yeast_1.3.ser#41,FA_20231206_2H_yeast_1.3.ser#42,FA_20231206_2H_yeast_1.3.ser#43,FA_20231206_2H_yeast_1.3.ser#44,FA_20231206_2H_yeast_1.3.ser#45,FA_20231206_2H_yeast_1.3.ser#46,FA_20231206_2H_yeast_1.3.ser#47,FA_20231206_2H_yeast_1.3.ser#48,FA_20231206_2H_yeast_1.3.ser#49,FA_20231206_2H_yeast_1.3.ser#50,FA_20231206_2H_yeast_1.3.ser#51,FA_20231206_2H_yeast_1.3.ser#52,FA_20231206_2H_yeast_1.3.ser#53,FA_20231206_2H_yeast_1.3.ser#54,FA_20231206_2H_yeast_1.3.ser#55,FA_20231206_2H_yeast_1.3.ser#56,FA_20231206_2H_yeast_1.3.ser#57,FA_20231206_2H_yeast_1.3.ser#58,FA_20231206_2H_yeast_1.3.ser#59,FA_20231206_2H_yeast_1.3.ser#60,FA_20231206_2H_yeast_1.3.ser#61,FA_20231206_2H_yeast_1.3.ser#62,FA_20231206_2H_yeast_1.3.ser#63,FA_20231206_2H_yeast_1.3.ser#64,FA_20231206_2H_yeast_1.3.ser#65,FA_20231206_2H_yeast_1.3.ser#66,FA_20231206_2H_yeast_1.3.ser#67,FA_20231206_2H_yeast_1.3.ser#68,FA_20231206_2H_yeast_1.3.ser#69,FA_20231206_2H_yeast_1.3.ser#70,FA_20231206_2H_yeast_1.3.ser#71,FA_20231206_2H_yeast_1.3.ser#72,FA_20231206_2H_yeast_1.3.ser#73,FA_20231206_2H_yeast_1.3.ser#74,FA_20231206_2H_yeast_1.3.ser#75,FA_20231206_2H_yeast_1.3.ser#76,FA_20231206_2H_yeast_1.3.ser#77,FA_20231206_2H_yeast_1.3.ser#78,FA_20231206_2H_yeast_1.3.ser#79,FA_20231206_2H_yeast_1.3.ser#80,FA_20231206_2H_yeast_1.3.ser#81,FA_20231206_2H_yeast_1.3.ser#82,FA_20231206_2H_yeast_1.3.ser#83,FA_20231206_2H_yeast_1.3.ser#84,FA_20231206_2H_yeast_1.3.ser#85,FA_20231206_2H_yeast_1.3.ser#86,FA_20231206_2H_yeast_1.3.ser#87,FA_20231206_2H_yeast_1.3.ser#88,FA_20231206_2H_yeast_1.3.ser#89,FA_20231206_2H_yeast_1.3.ser#90,FA_20231206_2H_yeast_1.3.ser#91,FA_20231206_2H_yeast_1.3.ser#92,FA_20231206_2H_yeast_1.3.ser#93,FA_20231206_2H_yeast_1.3.ser#94,FA_20231206_2H_yeast_1.3.ser#95,FA_20231206_2H_yeast_1.3.ser#96,FA_20231206_2H_yeast_1.3.ser#97,FA_20231206_2H_yeast_1.3.ser#98,FA_20231206_2H_yeast_1.3.ser#99,FA_20231206_2H_yeast_1.3.ser#100
1.18142,298.913,420.645,549.622,460.276,568.944,949.540,809.649,979.490,1276.25,1090.41,1292.08,1249.22,1604.74,1614.69,1444.19,1237.09,1425.86,1560.05,1820.84,1592.84,1497.69,1727.28,1580.11,1699.75,1554.11,1901.01,1729.66,1722.31,1712.20,1877.48,1927.45,2025.27,1937.86,1935.03,2239.92,2079.85,2244.69,2000.03,2063.69,2085.48,2348.88,2110.47,2331.63,2362.66,2166.94,2642.33,2640.61,2711.65,2491.10,2555.23,2656.87,2643.18,2596.99,2834.77,2556.74,2737.95,2843.81,2687.65,2720.54,2644.02,2734.08,2904.55,2912.65,3141.81,3022.68,3066.60,2885.95,3095.70,3074.13,3038.72,3218.38,3206.41,3275.02,3271.57,3447.35,2841.15,2892.86,3306.59,3299.97,2524.31,2667.37,2586.86,2702.81,2747.38,2617.42,3033.83,3105.81,2873.83,3281.08,3030.03,2989.61,3214.48,3345.99,3278.28,3195.07,3269.99,2965.66,3073.11,2998.17,3143.87
1.18549,283.500,407.861,523.332,437.402,532.912,933.918,786.118,982.155,1247.72,1069.08,1266.31,1240.27,1581.44,1584.51,1462.01,1196.66,1409.26,1509.02,1826.15,1539.82,1452.59,1693.69,1531.39,1652.22,1522.32,1867.15,1725.20,1667.60,1695.61,1817.22,1887.80,1973.35,1895.65,1867.27,2211.50,2016.90,2222.66,1959.99,1999.96,2049.50,2280.54,2059.33,2213.37,2262.58,2081.64,2520.44,2578.42,2602.06,2425.48,2433.73,2568.17,2532.04,2502.67,2715.44,2458.93,2643.35,2731.53,2577.82,2599.34,2578.77,2622.39,2791.02,2782.88,2994.68,2892.89,2898.37,2754.88,2988.17,2926.92,2908.12,3072.04,3071.53,3130.21,3072.92,3272.00,2690.40,2730.93,3136.21,3134.46,2413.91,2614.31,2441.35,2579.26,2655.15,2511.85,2922.08,2965.27,2721.73,3198.55,2903.84,2887.04,3064.19,3222.35,3158.74,3100.09,3149.41,2853.64,2969.58,2888.01,3057.61
1.18956,276.962,395.076,497.042,432.737,501.760,934.715,788.665,1000.10,1233.49,1054.82,1257.06,1239.20,1570.18,1575.81,1485.69,1156.89,1402.41,1473.47,1841.65,1509.60,1428.17,1673.56,1500.93,1620.99,1491.22,1851.12,1727.59,1620.60,1669.97,1792.83,1862.26,1936.55,1865.04,1815.97,2194.53,1966.10,2220.06,1943.83,1948.29,2020.03,2232.54,2016.00,2109.49,2186.32,2004.73,2426.16,2522.59,2492.47,2371.81,2323.85,2490.86,2435.33,2430.31,2622.61,2371.57,2565.27,2630.00,2484.51,2493.88,2509.10,2527.42,2689.78,2667.08,2867.73,2778.92,2740.57,2641.23,2886.04,2794.99,2789.66,2940.84,2960.27,2996.04,2898.50,3110.80,2549.30,2580.74,3005.01,3008.85,2319.60,2572.92,2306.83,2476.65,2564.23,2426.52,2811.59,2840.19,2595.71,3121.74,2784.58,2789.71,2923.28,3095.32,3040.33,3005.10,3038.28,2759.00,2875.22,2786.28,2987.89
1.19364,264.963,382.292,470.752,428.072,479.281,935.511,791.211,1018.05,1219.25,1047.23,1260.82,1250.31,1558.92,1586.00,1509.38,1117.12,1405.54,1447.85,1867.33,1503.46,1403.76,1674.61,1488.73,1589.75,1460.11,1853.87,1741.28,1585.18,1650.13,1768.43,1848.40,1919.91,1846.42,1776.62,2189.75,1935.56,2229.57,1939.80,1896.62,1990.55,2184.55,1984.75,2017.52,2121.96,1939.67,2331.88,2466.76,2382.88,2329.61,2225.59,2424.95,2357.22,2369.11,2529.79,2294.97,2487.19,2538.78,2401.51,2404.98,2439.42,2450.29,2608.86,2561.45,2740.78,2681.17,2592.37,2536.98,2783.91,2678.76,2689.44,2824.79,2867.15,2879.50,2741.70,2967.24,2417.11,2448.16,2873.81,2883.23,2242.90,2531.52,2182.87,2384.51,2473.31,2358.06,2701.10,2715.10,2489.25,3044.93,2675.08,2692.39,2791.74,2968.28,2921.93,2910.11,2927.14,2664.37,2780.87,2684.55,2918.17
1.19771,246.024,373.770,442.029,431.943,465.296,939.899,819.509,1038.77,1220.79,1045.47,1271.48,1265.48,1556.93,1601.63,1534.87,1089.15,1424.86,1431.51,1903.82,1517.97,1393.78,1691.76,1488.17,1570.29,1442.21,1875.03,1761.58,1560.36,1644.63,1761.98,1846.23,1919.91,1836.16,1757.21,2202.24,1919.44,2244.12,1951.33,1874.10,1974.31,2154.87,1961.56,1943.16,2074.73,1889.28,2262.74,2432.25,2300.77,2302.22,2129.76,2362.60,2300.29,2321.73,2464.40,2228.37,2434.45,2455.52,2329.56,2329.54,2378.82,2387.42,2536.20,2474.02,2626.87,2596.81,2456.99,2445.66,2682.78,2572.72,2601.19,2722.75,2791.59,2774.34,2605.84,2834.16,2298.29,2324.58,2768.15,2791.98,2175.02,2495.74,2072.98,2308.07,2402.10,2306.46,2592.71,2596.82,2391.96,2957.92,2578.61,2589.72,2664.11,2856.72,2789.79,2826.36,2827.11,2594.73,2694.26,2591.23,2865.32
1.20178,227.085,365.249,413.307,435.813,468.659,944.287,847.807,1059.50,1222.33,1057.03,1282.14,1280.65,1554.94,1628.58,1560.35,1071.67,1444.19,1425.10,1950.50,1549.69,1383.80,1730.09,1505.87,1550.82,1424.32,1907.45,1781.87,1547.11,1639.14,1755.52,1844.05,1931.99,1831.89,1757.73,2214.74,1923.58,2258.67,1968.91,1851.58,1958.08,2125.19,1938.37,1888.64,2039.40,1850.73,2193.61,2397.73,2218.66,2286.30,2045.56,2311.63,2254.52,2279.92,2399.01,2167.15,2381.70,2382.56,2257.61,2264.04,2318.22,2324.56,2473.71,2403.54,2512.96,2522.17,2337.63,2354.34,2581.66,2476.09,2531.17,2629.80,2725.11,2669.18,2499.35,2709.90,2194.33,2218.60,2662.49,2700.74,2107.14,2459.95,1973.64,2242.10,2330.88,2264.98,2484.32,2488.42,2314.23,2870.91,2491.92,2487.04,2545.87,2754.20,2657.65,2742.62,2735.97,2525.09,2607.65,2497.92,2812.47
1.20585,207.805,356.727,384.584,448.788,486.298,952.266,876.104,1079.76,1237.25,1074.43,1296.46,1308.77,1573.00,1661.67,1585.17,1063.36,1463.51,1427.98,1990.60,1593.23,1383.51,1767.09,1535.67,1542.21,1406.42,1953.37,1802.87,1551.93,1634.01,1768.99,1854.29,1958.70,1836.23,1768.97,2239.44,1945.94,2279.52,1983.47,1857.21,1953.83,2107.72,1915.93,1856.94,2011.27,1822.66,2152.08,2363.22,2159.68,2276.11,1972.99,2277.76,2203.64,2236.02,2352.06,2114.01,2328.95,2319.92,2184.06,2193.99,2257.63,2262.81,2427.10,2342.16,2418.62,2452.81,2233.49,2273.01,2490.15,2385.15,2465.13,2550.86,2654.66,2565.12,2409.20,2602.36,2104.47,2116.48,2573.62,2637.98,2050.93,2413.40,1884.85,2185.95,2259.67,2228.99,2375.93,2385.99,2253.83,2783.91,2416.62,2382.25,2437.00,2667.15,2521.56,2676.27,2661.67,2455.45,2538.32,2405.13,2759.62
1.20993,188.524,348.205,355.861,461.764,512.611,952.036,904.402,1100.02,1252.18,1091.82,1304.27,1336.88,1591.06,1694.77,1609.98,1065.54,1482.84,1440.78,2030.70,1636.77,1383.23,1804.10,1565.46,1533.61,1388.52,2004.91,1823.88,1576.05,1628.88,1782.46,1864.53,1985.40,1840.57,1792.16,2264.14,1968.31,2288.27,1998.02,1862.83,1949.58,2090.25,1893.50,1845.08,1995.05,1800.52,2110.56,2328.71,2100.71,2265.93,1919.80,2243.89,2152.75,2192.12,2305.11,2060.88,2276.21,2267.60,2115.65,2123.94,2197.03,2201.06,2380.50,2290.95,2324.28,2383.45,2145.37,2191.67,2398.64,2294.21,2408.22,2471.92,2584.21,2461.07,2336.67,2494.82,2029.46,2023.16,2484.75,2575.23,1994.73,2366.84,1806.62,2140.27,2188.46,2192.99,2267.54,2300.05,2203.20,2696.90,2341.32,2282.30,2337.51,2598.21,2394.50,2609.93,2602.18,2385.81,2469.00,2312.34,2706.77
1.21400,170.381,349.061,319.992,474.644,542.809,938.210,919.498,1112.80,1261.46,1114.35,1305.05,1362.59,1605.49,1724.67,1623.62,1079.63,1506.63,1456.99,2055.32,1665.90,1372.71,1834.60,1602.79,1534.96,1381.67,2057.05,1840.99,1610.76,1634.61,1799.67,1867.34,2008.32,1841.17,1826.95,2288.32,1988.40,2279.17,2018.51,1877.12,1950.21,2069.86,1869.55,1841.03,1992.85,1783.18,2097.14,2300.84,2056.08,2245.76,1882.83,2206.39,2103.03,2158.10,2261.04,2006.62,2215.53,2226.33,2061.73,2062.17,2152.25,2144.22,2340.13,2249.58,2240.03,2325.14,2075.28,2118.12,2323.06,2213.56,2364.88,2404.81,2529.44,2360.86,2284.80,2409.52,1964.72,1949.48,2409.87,2531.79,1942.82,2303.47,1738.50,2098.29,2128.52,2158.15,2192.06,2235.53,2162.66,2610.20,2269.69,2187.40,2246.71,2546.76,2280.42,2553.02,2554.36,2336.91,2411.56,2228.06,2648.02
1.21807,152.239,349.917,284.123,487.524,564.333,907.965,934.594,1118.17,1256.45,1130.22,1292.82,1388.30,1619.91,1754.58,1626.42,1093.72,1520.45,1473.20,2056.18,1684.71,1351.85,1843.92,1629.17,1536.31,1374.82,2097.92,1858.10,1645.48,1640.33,1816.88,1870.16,2031.24,1829.78,1861.73,2300.31,2008.48,2249.90,2032.94,1891.41,1950.83,2049.46,1845.61,1848.89,1990.65,1765.85,2083.72,2272.97,2011.44,2225.60,1865.25,2168.90,2053.31,2129.65,2216.97,1946.97,2154.86,2195.39,2018.12,2000.40,2107.48,2087.38,2299.77,2208.22,2155.77,2266.82,2014.79,2044.57,2247.48,2142.32,2321.54,2337.70,2474.67,2260.66,2241.74,2324.22,1908.88,1875.79,2334.99,2488.36,1890.91,2240.09,1680.94,2056.32,2068.58,2123.31,2116.58,2187.49,2122.12,2523.50,2198.05,2102.19,2165.29,2504.37,2184.40,2496.10,2515.42,2288.01,2354.12,2152.20,2589.28
1.22214,139.557,350.133,248.253,491.869,571.039,868.315,923.613,1120.75,1229.12,1134.29,1264.07,1399.79,1616.80,1778.82,1619.75,1107.81,1515.37,1475.15,2035.62,1697.72,1327.11,1827.65,1634.77,1536.98,1367.97,2117.32,1858.25,1675.62,1646.06,1806.18,1859.34,2054.17,1807.92,1891.28,2293.25,2014.39,2201.72,2036.12,1893.64,1939.47,2016.86,1821.66,1863.20,1988.45,1748.89,2082.13,2245.10,1989.95,2205.44,1858.57,2131.40,2003.59,2103.30,2172.90,1885.64,2094.18,2168.95,1986.74,1938.63,2062.70,2025.18,2259.41,2177.65,2091.08,2208.51,1969.13,1989.82,2191.13,2079.91,2278.78,2279.68,2419.91,2169.27,2194.83,2259.50,1861.77,1820.27,2260.11,2453.47,1849.57,2176.71,1636.24,2015.00,2008.64,2088.48,2041.10,2158.61,2101.75,2436.79,2126.42,2028.80,2092.67,2458.02,2091.77,2439.19,2481.30,2256.50,2313.96,2090.71,2530.53
1.22622,137.797,350.350,212.384,478.005,560.397,812.246,912.633,1108.52,1177.98,1125.03,1222.32,1399.09,1593.63,1791.72,1602.23,1121.90,1493.68,1467.19,1991.30,1693.52,1281.69,1790.20,1622.11,1537.65,1361.11,2117.95,1847.08,1694.19,1651.78,1795.49,1836.85,2077.09,1774.07,1908.87,2265.85,2008.15,2141.42,2027.17,1895.87,1928.10,1984.25,1797.72,1877.51,1986.25,1731.92,2080.55,2217.23,1968.45,2185.28,1863.52,2093.91,1953.87,2088.09,2128.83,1813.54,2033.50,2142.52,1960.52,1876.86,2017.93,1973.69,2219.05,2147.08,2026.40,2150.20,1923.47,1935.07,2134.78,2026.91,2236.01,2221.66,2365.14,2095.51,2147.91,2194.78,1823.57,1764.74,2185.24,2418.59,1808.24,2113.34,1596.81,1973.68,1948.70,2053.64,1965.63,2139.62,2081.38,2350.09,2054.79,1960.25,2029.43,2411.66,2008.17,2382.27,2447.17,2224.99,2273.81,2046.07,2471.79
1.23029,148.779,331.598,191.112,450.294,527.528,747.284,896.762,1087.49,1114.63,1103.84,1174.21,1385.45,1547.65,1789.52,1570.73,1132.50,1452.67,1445.59,1920.47,1672.11,1225.07,1736.87,1593.93,1529.95,1335.13,2095.59,1826.72,1701.91,1639.18,1751.42,1800.72,2087.16,1740.72,1916.74,2226.26,1992.79,2073.81,2005.70,1883.53,1888.76,1925.19,1782.08,1882.39,1965.19,1719.15,2059.98,2168.79,1951.77,2165.84,1873.80,2040.04,1895.30,2081.25,2076.46,1736.38,1974.81,2110.49,1929.89,1823.79,1993.96,1941.38,2182.50,2116.51,1982.49,2085.20,1882.81,1890.89,2085.04,1981.75,2188.69,2180.12,2319.82,2027.25,2109.26,2137.23,1791.87,1719.68,2133.45,2377.47,1771.97,2063.20,1564.75,1927.56,1898.39,2016.91,1902.74,2115.07,2078.73,2269.10,1991.91,1895.75,1978.88,2366.63,1949.21,2332.97,2400.83,2198.92,2232.93,2010.19,2414.07
1.23436,170.684,302.616,169.840,413.479,477.310,682.321,880.892,1059.06,1037.00,1069.32,1119.59,1359.63,1489.65,1775.99,1539.22,1132.60,1401.69,1414.07,1839.46,1640.39,1158.10,1683.54,1554.80,1511.39,1309.15,2054.45,1795.04,1698.06,1626.57,1707.35,1752.91,2097.23,1707.37,1912.65,2174.47,1965.29,2006.21,1964.01,1871.18,1849.41,1866.13,1766.44,1887.27,1932.22,1706.38,2039.41,2120.34,1935.10,2146.39,1884.07,1986.17,1836.74,2079.99,2024.09,1659.23,1916.11,2068.16,1899.27,1770.71,1969.99,1919.76,2145.96,2085.94,1938.59,2020.19,1842.15,1846.71,2035.30,1946.00,2141.36,2138.57,2274.50,1976.61,2070.61,2079.68,1760.17,1674.61,2081.66,2336.35,1735.70,2013.05,1532.69,1881.44,1848.09,1980.17,1839.86,2090.52,2076.09,2188.11,1929.02,1836.09,1928.34,2321.59,1890.25,2283.67,2354.49,2172.84,2192.06,1982.74,2356.36
1.23843,202.827,279.389,148.568,371.542,418.419,632.751,865.022,1026.45,952.530,1031.88,1067.82,1327.71,1417.11,1751.12,1507.04,1123.53,1355.90,1387.52,1763.75,1597.91,1085.32,1628.89,1521.37,1488.07,1283.17,2006.51,1746.40,1680.71,1613.96,1643.35,1699.27,2095.21,1685.26,1894.61,2116.07,1931.70,1943.14,1911.46,1858.84,1798.08,1794.86,1762.90,1880.25,1905.95,1693.61,2007.00,2071.89,1918.42,2126.95,1895.08,1920.91,1778.88,2087.44,1960.66,1586.78,1878.57,2011.00,1868.96,1718.26,1946.02,1892.80,2109.41,2055.38,1914.26,1955.19,1801.49,1811.94,1985.56,1924.37,2094.04,2097.02,2229.18,1946.54,2031.96,2022.13,1729.03,1638.35,2057.85,2278.14,1699.43,1984.45,1500.96,1835.32,1797.78,1943.44,1776.98,2056.69,2083.23,2107.11,1875.92,1778.85,1887.76,2276.56,1849.91,2234.37,2308.14,2146.76,2151.19,1960.02,2298.65
1.24251,245.893,256.161,127.296,329.605,359.527,583.181,849.151,993.843,868.056,987.784,1016.05,1295.79,1344.56,1714.92,1474.85,1103.97,1310.12,1360.96,1688.04,1545.10,1012.54,1574.24,1487.94,1464.76,1257.19,1947.31,1697.75,1663.36,1601.35,1579.35,1645.62,2093.19,1663.14,1876.57,2057.67,1898.12,1892.18,1846.77,1846.50,1746.74,1723.59,1759.35,1873.23,1879.68,1680.84,1974.60,2023.44,1901.75,2107.50,1906.08,1855.65,1721.01,2094.89,1897.23,1525.12,1841.02,1953.84,1838.66,1665.81,1922.05,1865.83,2072.86,2024.81,1889.92,1890.19,1760.83,1777.16,1935.83,1902.74,2046.71,2055.47,2183.86,1916.47,1993.30,1964.58,1697.88,1602.09,2034.05,2219.92,1663.17,1955.84,1469.23,1789.21,1747.48,1906.70,1714.10,2022.87,2090.37,2026.12,1822.81,1731.30,1847.18,2231.52,1809.58,2185.07,2261.80,2120.69,2110.31,1937.30,2240.93
1.24658,292.513,226.020,138.057,300.472,304.283,547.133,827.251,957.098,789.553,941.134,971.815,1250.52,1275.09,1672.44,1430.10,1070.22,1273.81,1347.04,1622.53,1475.41,961.172,1524.50,1461.12,1438.50,1238.86,1880.84,1653.39,1642.93,1573.76,1519.82,1595.52,2073.13,1651.85,1852.35,1997.23,1868.16,1850.06,1780.96,1828.89,1700.56,1657.98,1762.58,1855.31,1830.64,1664.96,1943.92,1966.48,1882.21,2097.09,1908.83,1796.79,1673.40,2115.57,1827.09,1480.60,1824.10,1905.67,1809.44,1627.93,1900.51,1843.05,2056.67,1986.42,1879.15,1836.88,1729.52,1759.50,1889.44,1886.08,1998.65,2023.73,2161.23,1895.61,1958.32,1897.24,1677.66,1571.86,2039.41,2144.52,1634.97,1939.32,1433.23,1761.74,1717.44,1862.35,1672.15,1988.25,2085.56,1945.41,1773.69,1687.46,1818.40,2182.22,1790.90,2140.49,2213.70,2081.55,2061.09,1914.55,2169.62
1.25065,339.134,195.880,148.818,271.338,249.040,511.084,805.350,920.353,725.335,894.484,927.577,1205.24,1205.62,1618.62,1385.34,1036.48,1247.47,1333.13,1573.99,1395.39,909.801,1474.75,1445.26,1412.25,1220.54,1814.36,1609.04,1622.49,1546.18,1460.29,1545.41,2053.07,1640.56,1828.12,1936.78,1838.20,1807.94,1715.15,1811.29,1654.38,1592.37,1765.82,1837.39,1781.59,1649.07,1913.25,1909.52,1862.67,2086.68,1911.58,1737.93,1636.96,2136.25,1756.96,1446.85,1807.18,1857.51,1780.22,1599.99,1878.96,1820.26,2040.48,1948.03,1868.38,1783.57,1698.21,1741.85,1843.06,1869.41,1950.59,1991.99,2138.61,1874.76,1923.34,1829.90,1657.43,1541.64,2044.77,2069.12,1606.77,1922.79,1397.23,1734.27,1687.40,1818.00,1630.20,1953.62,2080.75,1864.70,1724.58,1653.30,1789.62,2132.92,1772.22,2095.90,2165.60,2042.41,2011.86,1891.81,2098.30
1.25472,386.437,165.739,159.579,260.414,202.470,471.444,783.450,883.608,679.272,860.744,883.339,1159.96,1136.15,1559.14,1340.59,1002.07,1215.52,1319.21,1536.26,1321.17,879.112,1435.60,1433.50,1401.61,1202.22,1747.18,1569.63,1602.06,1518.24,1420.68,1506.99,2004.79,1629.27,1803.90,1876.33,1820.39,1766.58,1660.71,1793.68,1620.18,1538.97,1768.29,1819.47,1732.54,1633.19,1882.57,1852.56,1843.14,2075.56,1914.33,1696.15,1610.28,2151.35,1686.83,1423.20,1800.83,1819.66,1745.53,1580.75,1841.47,1797.48,2024.29,1909.64,1857.61,1730.27,1681.32,1724.19,1796.68,1852.75,1920.76,1960.25,2134.12,1871.52,1888.36,1771.39,1646.12,1511.41,2050.14,1993.73,1589.14,1906.27,1361.22,1706.80,1657.36,1773.65,1588.24,1913.44,2056.38,1783.98,1665.69,1630.96,1760.84,2065.51,1753.55,2051.31,2117.50,2003.27,1962.64,1860.65,2010.45
1.25880,433.740,135.598,170.340,249.490,173.249,440.013,761.549,846.863,647.495,827.004,839.101,1114.69,1066.68,1499.66,1295.84,967.670,1183.57,1305.30,1498.53,1246.96,848.423,1396.44,1421.74,1401.82,1183.89,1680.00,1541.53,1581.62,1490.29,1381.08,1468.57,1956.52,1617.98,1779.67,1815.89,1802.59,1725.22,1606.28,1776.08,1585.99,1485.57,1770.77,1801.55,1683.49,1617.31,1851.89,1795.60,1823.60,2064.43,1917.09,1665.77,1594.77,2155.30,1616.70,1410.33,1794.49,1781.81,1721.15,1571.45,1793.37,1774.69,2008.09,1871.25,1846.84,1676.96,1674.05,1706.54,1750.30,1836.08,1890.93,1928.51,2129.64,1868.29,1853.38,1712.87,1634.81,1481.18,2055.50,1918.33,1571.52,1889.75,1325.22,1679.33,1627.32,1729.30,1546.29,1883.14,2032.02,1703.27,1606.80,1613.47,1732.06,1998.10,1734.87,2006.73,2069.40,1964.13,1913.41,1829.49,1922.61
1.26287,465.116,121.655,185.967,255.257,159.568,420.554,735.737,816.755,625.836,803.814,812.469,1060.27,1019.76,1435.92,1248.37,926.930,1149.75,1293.86,1466.10,1181.35,841.862,1350.67,1398.34,1400.91,1181.05,1609.30,1518.39,1555.16,1457.64,1359.91,1438.67,1884.80,1610.43,1738.01,1749.60,1781.99,1684.61,1567.26,1746.66,1560.04,1445.14,1767.96,1770.48,1629.48,1600.43,1811.11,1740.11,1785.74,2033.95,1905.06,1647.02,1580.66,2146.93,1565.24,1403.74,1780.87,1754.92,1709.96,1573.33,1737.73,1738.53,1979.20,1817.83,1829.96,1645.55,1673.58,1689.47,1698.31,1805.69,1860.73,1886.55,2113.82,1865.61,1823.36,1672.18,1627.95,1447.83,2052.46,1848.09,1557.64,1848.55,1291.86,1659.71,1591.15,1672.30,1516.94,1870.56,2005.41,1651.10,1550.97,1595.57,1699.96,1925.03,1703.02,1959.60,2014.63,1928.97,1861.48,1790.26,1830.80
1.26694,496.492,107.712,201.594,261.024,163.236,417.513,709.925,786.648,618.463,780.624,785.836,1005.86,972.845,1372.19,1200.91,886.190,1115.93,1282.42,1433.68,1126.06,835.301,1304.90,1363.98,1400.00,1178.21,1538.60,1495.24,1528.70,1419.20,1338.74,1408.76,1813.09,1602.88,1696.34,1683.31,1761.40,1644.01,1528.24,1717.25,1534.10,1404.72,1753.07,1739.42,1575.47,1583.56,1770.33,1684.62,1747.89,1992.00,1893.04,1639.66,1566.55,2127.42,1513.78,1397.15,1767.25,1728.03,1703.93,1575.21,1671.48,1702.37,1950.30,1764.40,1813.08,1614.14,1682.72,1672.40,1646.31,1775.30,1830.52,1844.59,2098.00,1862.93,1793.34,1631.49,1621.09,1414.49,2049.43,1777.86,1543.76,1807.35,1258.49,1640.09,1554.98,1615.30,1487.58,1857.98,1978.80,1598.93,1495.14,1577.68,1667.85,1851.97,1671.18,1912.48,1959.86,1893.82,1809.56,1751.03,1738.99
1.27101,527.867,103.999,217.221,275.896,177.927,428.496,684.112,756.540,627.757,757.433,772.205,951.444,945.980,1308.46,1153.45,857.687,1082.12,1270.99,1380.89,1080.45,839.082,1248.54,1320.04,1388.91,1175.37,1468.25,1472.10,1502.23,1367.37,1317.57,1390.54,1741.37,1594.96,1642.71,1617.02,1726.63,1603.40,1489.23,1667.73,1496.16,1376.50,1722.81,1695.21,1521.46,1561.14,1717.71,1629.13,1710.03,1956.50,1867.44,1648.67,1553.14,2097.44,1480.76,1380.47,1753.64,1701.13,1694.99,1577.71,1610.53,1666.21,1921.40,1711.61,1796.19,1582.73,1686.46,1655.34,1594.32,1744.91,1800.31,1784.45,2064.04,1851.43,1780.94,1605.51,1601.42,1381.14,2007.22,1716.17,1529.88,1766.16,1225.13,1620.48,1518.81,1558.30,1458.23,1845.40,1942.41,1546.76,1439.92,1553.42,1635.75,1778.90,1639.33,1865.36,1905.10,1858.66,1753.85,1694.96,1660.10
