2H chemical shift,FA_20240206_2H_yeast_1.3.ser#1,FA_20240206_2H_yeast_1.3.ser#2,FA_20240206_2H_yeast_1.3.ser#3,FA_20240206_2H_yeast_1.3.ser#4,FA_20240206_2H_yeast_1.3.ser#5,FA_20240206_2H_yeast_1.3.ser#6,FA_20240206_2H_yeast_1.3.ser#7,FA_20240206_2H_yeast_1.3.ser#8,FA_20240206_2H_yeast_1.3.ser#9,FA_20240206_2H_yeast_1.3.ser#10,FA_20240206_2H_yeast_1.3.ser#11,FA_20240206_2H_yeast_1.3.ser#12,FA_20240206_2H_yeast_1.3.ser#13,FA_20240206_2H_yeast_1.3.ser#14,FA_20240206_2H_yeast_1.3.ser#15,FA_20240206_2H_yeast_1.3.ser#16,FA_20240206_2H_yeast_1.3.ser#17,FA_20240206_2H_yeast_1.3.ser#18,FA_20240206_2H_yeast_1.3.ser#19,FA_20240206_2H_yeast_1.3.ser#20,FA_20240206_2H_yeast_1.3.ser#21,FA_20240206_2H_yeast_1.3.ser#22,FA_20240206_2H_yeast_1.3.ser#23,FA_20240206_2H_yeast_1.3.ser#24,FA_20240206_2H_yeast_1.3.ser#25,FA_20240206_2H_yeast_1.3.ser#26,FA_20240206_2H_yeast_1.3.ser#27,FA_20240206_2H_yeast_1.3.ser#28,FA_20240206_2H_yeast_1.3.ser#29,FA_20240206_2H_yeast_1.3.ser#30,FA_20240206_2H_yeast_1.3.ser#31,FA_20240206_2H_yeast_1.3.ser#32,FA_20240206_2H_yeast_1.3.ser#33,FA_20240206_2H_yeast_1.3.ser#34,FA_20240206_2H_yeast_1.3.ser#35,FA_20240206_2H_yeast_1.3.ser#36,FA_20240206_2H_yeast_1.3.ser#37,FA_20240206_2H_yeast_1.3.ser#38,FA_20240206_2H_yeast_1.3.ser#39,FA_20240206_2H_yeast_1.3.ser#40,FA_20240206_2H_yeast_1.3.ser#41,FA_20240206_2H_yeast_1.3.ser#42,FA_20240206_2H_yeast_1.3.ser#43,FA_20240206_2H_yeast_1.3.ser#44,FA_20240206_2H_yeast_1.3.ser#45,FA_20240206_2H_yeast_1.3.ser#46,FA_20240206_2H_yeast_1.3.ser#47,FA_20240206_2H_yeast_1.3.ser#48,FA_20240206_2H_yeast_1.3.ser#49,FA_20240206_2H_yeast_1.3.ser#50,FA_20240206_2H_yeast_1.3.ser#51,FA_20240206_2H_yeast_1.3.ser#52,FA_20240206_2H_yeast_1.3.ser#53,FA_20240206_2H_yeast_1.3.ser#54,FA_20240206_2H_yeast_1.3.ser#55,FA_20240206_2H_yeast_1.3.ser#56,FA_20240206_2H_yeast_1.3.ser#57,FA_20240206_2H_yeast_1.3.ser#58,FA_20240206_2H_yeast_1.3.ser#59,FA_20240206_2H_yeast_1.3.ser#60,FA_20240206_2H_yeast_1.3.ser#61,FA_20240206_2H_yeast_1.3.ser#62,FA_20240206_2H_yeast_1.3.ser#63,FA_20240206_2H_yeast_1.3.ser#64,FA_20240206_2H_yeast_1.3.ser#65,FA_20240206_2H_yeast_1.3.ser#66,FA_20240206_2H_yeast_1.3.ser#67,FA_20240206_2H_yeast_1.3.ser#68,FA_20240206_2H_yeast_1.3.ser#69,FA_20240206_2H_yeast_1.3.ser#70,FA_20240206_2H_yeast_1.3.ser#71,FA_20240206_2H_yeast_1.3.ser#72,FA_20240206_2H_yeast_1.3.ser#73,FA_20240206_2H_yeast_1.3.ser#74,FA_20240206_2H_yeast_1.3.ser#75,FA_20240206_2H_yeast_1.3.ser#76,FA_20240206_2H_yeast_1.3.ser#77,FA_20240206_2H_yeast_1.3.ser#78,FA_20240206_2H_yeast_1.3.ser#79,FA_20240206_2H_yeast_1.3.ser#80,FA_20240206_2H_yeast_1.3.ser#81,FA_20240206_2H_yeast_1.3.ser#82,FA_20240206_2H_yeast_1.3.ser#83,FA_20240206_2H_yeast_1.3.ser#84,FA_20240206_2H_yeast_1.3.ser#85,FA_20240206_2H_yeast_1.3.ser#86,FA_20240206_2H_yeast_1.3.ser#87,FA_20240206_2H_yeast_1.3.ser#88,FA_20240206_2H_yeast_1.3.ser#89,FA_20240206_2H_yeast_1.3.ser#90,FA_20240206_2H_yeast_1.3.ser#91,FA_20240206_2H_yeast_1.3.ser#92,FA_20240206_2H_yeast_1.3.ser#93,FA_20240206_2H_yeast_1.3.ser#94,FA_20240206_2H_yeast_1.3.ser#95,FA_20240206_2H_yeast_1.3.ser#96,FA_20240206_2H_yeast_1.3.ser#97,FA_20240206_2H_yeast_1.3.ser#98,FA_20240206_2H_yeast_1.3.ser#99,FA_20240206_2H_yeast_1.3.ser#100,FA_20240206_2H_yeast_1.3.ser#101,FA_20240206_2H_yeast_1.3.ser#102,FA_20240206_2H_yeast_1.3.ser#103,FA_20240206_2H_yeast_1.3.ser#104,FA_20240206_2H_yeast_1.3.ser#105,FA_20240206_2H_yeast_1.3.ser#106,FA_20240206_2H_yeast_1.3.ser#107,FA_20240206_2H_yeast_1.3.ser#108,FA_20240206_2H_yeast_1.3.ser#109,FA_20240206_2H_yeast_1.3.ser#110,FA_20240206_2H_yeast_1.3.ser#111,FA_20240206_2H_yeast_1.3.ser#112,FA_20240206_2H_yeast_1.3.ser#113,FA_20240206_2H_yeast_1.3.ser#114,FA_20240206_2H_yeast_1.3.ser#115,FA_20240206_2H_yeast_1.3.ser#116,FA_20240206_2H_yeast_1.3.ser#117,FA_20240206_2H_yeast_1.3.ser#118,FA_20240206_2H_yeast_1.3.ser#119,FA_20240206_2H_yeast_1.3.ser#120,FA_20240206_2H_yeast_1.3.ser#121,FA_20240206_2H_yeast_1.3.ser#122,FA_20240206_2H_yeast_1.3.ser#123,FA_20240206_2H_yeast_1.3.ser#124,FA_20240206_2H_yeast_1.3.ser#125,FA_20240206_2H_yeast_1.3.ser#126,FA_20240206_2H_yeast_1.3.ser#127,FA_20240206_2H_yeast_1.3.ser#128,FA_20240206_2H_yeast_1.3.ser#129,FA_20240206_2H_yeast_1.3.ser#130
4.98913,288.773,113.226,210.896,179.498,333.056,-40.5858,184.962,342.628,174.179,646.59,484.648,-17.647,-75.6091,144.329,137.705,-23.3815,309.822,172.952,-9.30829,139.06,24.7054,-122.952,178.34,-48.4564,-215.163,215.634,234.19,235.978,330.276,139.582,358.571,-135.956,317.744,296.577,470.945,377.706,175.343,178.127,361.013,98.9026,423.836,400.67,238.37,187.749,394.951,663.117,511.744,287.453,659.971,161.967,298.179,397.037,468.531,-4.38452,289.828,456.742,630.867,509.744,198.127,393.558,308.132,141.324,191.318,428.976,376.361,599.035,195.133,449.611,261.768,279.516,110.734,-31.9423,117.454,309.567,529.228,197.518,210.528,299.327,100.679,-41.3545,220.763,-27.4761,388.245,332.558,155.4,41.4255,-178.557,131.043,-47.1393,55.5707,250.353,593.315,33.1044,218.095,262.735,84.3268,176.895,314.605,482.281,198.614,381.739,403.776,102.732,239.259,460.29,237.223,210.543,52.2391,-83.6465,583.609,154.372,-83.9139,408.774,337.709,353.076,6.54938,681.506,-17.334,551.077,477.084,-118.151,259.507,274.198,522.553,377.618,270.453,311.18,251.209,374.683,105.713
4.9932,267.443,127.916,198.13,210.31,356.916,-62.4041,178.924,296.079,157.242,585.022,528.836,26.8027,-122.976,146.795,141.763,-69.3126,268.203,236.111,-27.316,102.716,10.3087,-138.764,244.676,-53.2845,-298.278,285.422,223.051,258.282,331.805,145.62,380.448,-129.832,333.362,236.145,501.632,336.781,222.596,219.445,360.723,135.101,339.785,381.433,222.417,174.55,360.864,585.813,497.213,254.198,653.472,162.527,232.746,371.568,471.369,-9.8158,328.84,426.401,605.8,510.615,210.58,410.111,313.345,106.767,190.883,368.416,349.437,571.701,179.42,449.456,250.094,192.496,110.932,-48.6359,119.964,312.871,518.507,207.161,228.902,279.731,109.246,-68.2828,205.328,-70.3582,395.969,283.085,112.825,37.7791,-211.544,128.973,-39.537,83.2048,246.166,597.026,40.89,208.232,285.65,-29.8591,180.076,265.306,494.952,170.537,402.686,399.243,117.881,246.431,408.409,252.029,158.965,84.2419,-65.1505,540.054,193.22,-131.85,439.24,323.405,309.996,35.492,630.429,-86.6208,522.297,469.826,-83.8096,268.765,335.363,522.95,357.004,323.12,290.375,304.536,354.371,85.6223
4.99728,270.088,142.606,186.728,219.58,331.459,-46.8863,193.822,207.895,174.827,523.454,539.095,52.3767,-130.301,166.521,145.822,-115.244,226.584,282.673,-7.76788,128.544,14.3705,-118.109,295.232,-19.027,-359.766,346.58,211.913,280.587,295.007,151.657,402.325,-154.348,348.979,222.582,504.085,295.856,269.849,231.293,346.045,185.319,255.733,339.992,180.673,148.974,326.778,508.509,462.444,241.025,609.441,163.088,167.312,346.1,474.207,-11.978,343.329,381.826,566.782,511.487,205.77,442.06,318.558,72.2106,188.546,307.857,322.514,482.619,163.708,383.786,280.19,103.646,143.225,-65.3296,159.752,316.174,476.569,216.804,247.277,260.134,149.032,-62.9827,214.477,-81.7776,403.694,233.613,109.597,24.5983,-210.098,126.903,4.44257,144.398,241.978,600.736,66.7673,198.369,308.566,-130.214,220.125,216.007,507.624,142.459,413.883,376.191,131.918,253.602,356.527,266.835,137.979,116.245,-81.0074,494.716,232.067,-179.785,452.951,309.101,269.085,51.6206,549.096,-118.585,493.518,496.659,-49.4686,245.85,396.529,491.296,336.39,348.812,255.504,357.862,366.407,89.9752
5.00135,272.734,157.297,175.327,228.851,306.003,-31.3685,208.72,119.711,192.411,461.886,549.353,77.9507,-137.626,186.248,149.88,-161.175,184.966,291.299,11.7803,154.372,18.4324,-97.4536,309.72,15.2305,-403.66,407.739,200.774,302.892,258.209,157.695,424.203,-178.863,364.597,209.02,506.539,254.931,317.102,243.14,331.367,235.537,171.682,298.552,138.928,123.397,292.691,431.206,427.676,227.852,565.41,163.648,101.878,320.631,477.045,-14.1403,357.818,337.252,527.764,512.358,200.96,474.01,323.771,37.654,186.21,247.298,295.591,393.537,147.995,318.116,310.286,44.0941,175.518,-82.0233,232.075,319.478,434.63,226.448,265.651,240.537,188.818,-57.6827,241.507,-93.1971,411.418,184.141,106.369,33.2105,-208.652,124.833,48.4222,205.592,237.79,604.446,92.6445,188.505,331.481,-198.955,260.174,166.708,520.295,114.381,407.743,353.14,145.955,260.774,304.646,281.64,146.48,148.248,-96.8643,449.377,270.915,-227.721,466.662,294.797,228.173,33.5788,467.763,-116.747,464.738,523.491,-15.1276,222.935,457.694,459.643,315.776,374.503,220.634,411.189,378.442,126.473
5.00542,273.382,183.786,173.018,222.862,269.979,-10.1405,244.99,44.1043,255.738,419.239,531.619,103.525,-119.091,197.344,131.617,-196.567,155.443,283.328,43.8471,184.086,44.0294,-44.1298,311.058,65.7121,-425.928,460.628,177.601,325.197,195.745,153.599,427.718,-203.379,353.602,208.848,483.701,214.006,322.936,253.76,311.893,252.167,89.3168,294.025,117.065,75.6445,266.099,365.356,399.203,258.192,525.289,188.858,59.9453,304.15,443.672,-5.40607,339.098,287.635,491.362,495.661,214.851,508.525,313.614,1.03229,169.302,193.754,272.143,293.98,143.639,247.181,337.249,21.1661,204.468,-94.0242,318.292,324.568,385.538,246.512,254.592,243.437,235.758,-35.4628,288.652,-69.5491,393.591,144.67,101.666,54.5353,-172.774,117.278,130.295,258.815,225.529,584.257,98.9224,193.016,352.49,-230.155,280.252,143.783,495.106,124.948,368.014,325.073,156.656,248.399,265.986,298.618,183.729,184.692,-109.143,404.038,292.672,-230.509,471.996,262.241,204.606,19.0964,406.131,-72.3057,481.689,538.25,-6.3349,181.924,469.507,428.657,290.336,394.799,183.755,451.761,372.282,162.301
5.00949,274.03,210.276,192.532,216.874,233.955,11.0875,281.261,-31.5023,319.065,376.592,513.886,129.099,-100.557,208.44,113.354,-231.959,125.921,275.356,75.9139,213.8,69.6263,9.19397,294.363,116.194,-413.007,513.516,154.428,347.502,133.282,149.504,431.232,-227.894,342.606,208.677,460.863,173.08,328.77,264.38,292.42,268.796,6.95166,289.497,95.2021,27.8921,239.507,299.507,392.317,288.531,485.168,214.069,18.012,287.669,410.299,29.48,320.379,238.019,454.96,478.964,228.742,543.04,303.457,-35.5894,121.981,140.21,248.694,194.422,139.282,176.246,364.212,-1.76184,233.418,-106.025,371.975,329.659,336.445,266.576,243.533,246.337,282.698,-13.2429,317.916,-45.9009,375.764,105.199,96.9628,119.446,-136.895,109.724,212.167,312.038,213.268,564.067,105.2,197.526,373.499,-229.742,300.331,120.859,469.917,135.515,293.614,297.006,149.568,236.024,227.326,315.595,220.979,221.136,-121.421,358.7,278.763,-233.297,477.329,229.685,215.729,4.61395,344.499,-27.864,498.64,553.009,2.45782,140.912,481.32,397.671,264.897,415.094,146.875,492.333,366.122,182.056
5.01357,274.678,259.421,237.052,232.427,219.066,32.3155,275.659,-37.7165,361.678,333.945,496.152,121.116,-82.0219,199.81,95.0905,-221.952,96.3982,265.014,107.981,243.513,95.2233,62.5178,249.489,166.675,-364.165,557.056,99.3989,369.807,70.8179,145.409,403.268,-221.77,331.611,208.506,439.789,160.031,306.202,275,244.171,238.695,-48.4327,307.173,116.326,4.89423,212.916,271.84,393.526,318.871,463.812,238.159,8.30762,242.299,376.926,109.042,301.659,202.638,418.558,462.267,263.493,559.959,293.3,-72.211,46.1501,113.604,225.246,138.971,162.182,152.108,349.405,-22.8586,262.368,-118.026,388.379,334.749,302.962,270.504,213.994,277.358,329.638,8.97705,315.518,-22.2528,357.937,93.1617,92.2595,197.523,-101.017,102.169,291.009,345.126,201.008,506.871,81.3254,202.037,375.06,-192.577,283.541,134.105,444.728,146.082,206.572,299.803,130.991,223.649,218.886,332.572,260.071,257.58,-133.7,370.453,249.25,-201.687,449.155,197.128,242.029,-12.0042,325.787,1.78949,549.362,567.768,11.2506,99.9004,460.904,366.685,206.371,435.39,112.005,500.682,359.962,177.368
5.01764,275.325,308.566,303.395,247.98,204.178,53.5435,270.057,-43.9307,404.291,291.298,478.419,113.133,-63.4872,191.179,76.8273,-211.945,66.8757,254.672,140.048,273.227,120.82,115.842,204.616,217.157,-297.728,583.338,44.3699,392.112,8.35425,141.313,375.304,-215.646,320.616,208.335,418.716,146.983,283.634,285.619,195.923,208.593,-103.817,324.849,137.45,-18.1037,186.324,244.173,394.734,349.21,442.457,262.25,-1.39673,196.929,343.554,188.604,282.939,167.256,382.156,445.57,332.771,576.879,283.143,-108.833,-29.6812,86.9991,201.798,83.52,185.081,127.969,334.597,-43.9554,291.318,-130.027,372.25,339.84,269.478,274.433,217.309,308.379,376.579,31.197,283.32,1.39532,340.11,81.124,87.5563,275.6,-65.139,94.6149,339.535,378.213,188.747,449.676,57.4505,206.548,346.115,-136.444,266.751,147.351,419.539,156.649,119.53,302.6,76.8349,211.275,210.445,349.55,299.163,294.025,-145.978,382.205,219.737,-170.077,420.98,164.572,268.328,-28.6223,340.849,31.4429,600.084,582.527,20.0433,58.8887,440.488,335.7,147.846,455.686,77.135,509.032,353.803,140.536
5.02171,274.724,349.451,372.011,268.47,186.647,66.6454,251.37,-43.6393,414.108,266.82,471.712,80.9262,-36.1934,176.076,62.8254,-209.133,60.1346,244.527,171.136,278.461,142.572,139.726,168.76,243.118,-228.359,595.237,-2.51825,421.942,-35.1169,149.04,339.47,-211.039,287.185,216.838,409.921,149.905,272.9,291.941,129.24,130.446,-93.9979,327.399,177.785,-1.90686,175.971,254.688,388.748,370.554,424.522,283.726,8.03485,133.905,320.694,273.342,269.584,156.191,383.246,396.696,430.64,554.392,265.864,-137.797,-90.4649,93.9267,173.571,89.1281,199.605,147.556,287.581,-70.5457,310.739,-109.765,337.481,350.811,247.945,279.37,253.822,325.808,450.836,67.5168,252.519,23.7325,309.507,82.2313,96.1328,311.681,-70.6871,90.541,368.926,380.311,215.64,359.425,53.3634,203.272,312.594,-98.0941,271.371,181.885,394.445,128.571,61.9238,304.337,0.256531,217.36,204.555,353.497,344.89,301.23,-156.378,387.357,204.714,-129.151,358.773,165.362,300.409,-31.5365,383.527,28.175,637.087,603.323,51.8631,52.7307,395.731,326.08,99.1426,439.563,79.9397,493.55,348.232,102.281
5.02578,274.123,390.336,418.804,288.96,169.117,79.7473,232.682,-43.3478,423.926,242.342,465.006,48.7195,-8.8996,160.973,48.8235,-206.321,53.3934,234.382,202.225,283.694,164.323,163.61,132.903,269.079,-158.99,578.371,-15.4266,451.772,-78.5881,156.766,303.636,-206.431,253.755,225.34,429.358,152.826,262.167,298.263,62.5581,52.2991,-84.1787,329.949,218.119,14.29,165.619,265.203,361.175,391.898,406.587,287.274,17.4664,101.696,297.834,331.928,256.229,145.126,384.336,347.822,528.509,531.905,248.584,-166.76,-151.249,100.854,145.345,94.736,214.128,167.143,240.565,-97.136,330.161,-89.5024,302.713,361.783,226.412,284.307,290.335,313.241,525.092,103.837,221.718,46.0696,278.904,83.3387,104.709,347.761,-76.2354,86.467,368.002,382.408,242.533,269.174,49.2762,199.997,279.072,-59.744,275.992,216.419,369.351,100.493,62.1044,306.073,-76.3218,223.446,198.665,357.445,390.617,308.436,-166.778,392.509,189.69,-88.2249,296.566,166.151,332.49,-34.4508,426.206,24.907,674.089,624.118,83.6829,46.5726,350.975,316.461,50.4395,423.44,114.894,478.068,342.662,64.0251
5.02986,297.498,393.463,434.226,273.547,151.586,92.8492,213.995,-63.8742,433.743,217.864,458.299,36.6469,18.3942,145.87,45.3738,-222.965,46.6522,224.238,195.758,288.928,186.075,187.494,133.114,259.642,-106.115,550.719,20.511,481.602,-83.7319,196.917,299.281,-201.823,220.324,233.843,479.97,155.748,223.031,304.585,26.449,-50.966,-47.3787,301.414,232.66,42.8641,155.266,275.718,324.158,393.16,407.418,257.955,59.1269,103.511,228.25,358.914,267.397,148.295,385.426,298.949,607.676,509.418,249.299,-195.724,-176.552,134.72,144.92,144.45,201.397,186.73,181.017,-123.726,349.583,-69.2403,265.911,372.755,220.487,321.515,328.901,247.557,597.398,140.156,206.934,68.4069,274.964,70.7295,136.894,347.52,-81.7835,129.645,345.859,384.506,269.426,178.924,87.4031,196.721,243.644,-58.1447,280.612,250.953,344.257,74.7341,85.3997,307.809,-133.628,264.28,210.906,326.646,436.344,315.641,-177.178,397.66,174.667,-47.2986,234.359,166.941,364.571,-37.3651,450.59,21.6391,694.207,644.914,115.503,40.4146,322.333,306.842,16.2116,407.318,163.913,430.363,337.092,39.8329
5.03393,320.873,396.59,413.277,258.134,134.056,105.951,195.307,-84.4006,443.56,193.386,451.593,24.5743,45.6879,130.767,61.4049,-239.61,39.9111,214.093,189.291,294.161,207.826,211.378,133.326,250.205,-53.2406,505.808,113.082,511.432,-88.8757,237.068,294.926,-197.215,186.894,242.346,530.581,158.67,183.895,310.907,-9.6601,-154.231,-10.5788,272.88,247.202,71.4382,144.914,286.233,287.141,394.422,408.249,198.756,100.787,105.327,158.666,359.748,278.565,151.465,386.516,250.075,652.318,486.931,250.013,-224.688,-201.856,168.587,144.494,194.164,188.665,206.317,121.47,-150.317,369.005,-48.9781,229.109,383.727,214.563,358.723,367.468,181.873,669.704,176.476,192.151,90.744,271.023,58.1203,169.079,347.279,-87.3317,172.823,323.715,386.603,296.319,88.6731,125.53,193.446,208.216,-56.5455,285.233,285.487,319.163,48.975,108.695,309.545,-155.356,305.115,223.147,295.847,482.07,322.847,-187.578,402.812,159.643,-6.37244,172.153,167.731,396.652,-40.2794,441.202,18.3712,680.553,665.71,147.323,34.2566,293.691,297.223,15.0699,391.195,212.932,382.659,331.521,15.6407
5.038,319.273,378.95,373.233,214.447,90.1058,115.1,189.269,-145.261,443.452,168.908,407.14,19.2131,78.404,132.513,103.816,-242.473,55.7496,187.351,139.791,288.515,240.345,212.47,151.571,229.705,-20.1596,442.56,215.563,516.697,-60.8253,288.028,297.785,-189.415,155.939,238.675,561.783,146.493,152.452,295.126,-22.9891,-204.924,15.5413,229.913,221.981,112.647,92.5892,288.157,287.9,363.468,412.989,119.389,138.419,101.365,83.2418,338.245,282.069,169.758,405.044,201.201,647.327,448.315,263.849,-211.664,-204.984,210.31,189.246,212.453,153.221,211.865,55.6567,-165.92,393.107,-64.6942,188.918,367.302,213.516,402.99,365.65,118.064,689.978,184.193,209.775,130.779,260.417,61.7994,175.688,317.072,-64.9036,217.267,287.551,375.696,325.633,31.5737,184.387,178.991,184.991,-66.0111,267.579,283.097,302.398,64.1793,118.988,280.803,-164.482,385.042,244.077,247.674,482.093,325.611,-159.33,384.413,200.348,64.6522,121.115,204.324,422.952,-34.651,436.034,4.18817,650.718,660.938,194.606,38.8228,290.229,320.989,28.4036,394.63,228.462,315.486,335.386,-8.21667
5.04207,317.673,361.31,333.188,170.761,46.1558,124.248,183.231,-206.122,443.344,144.43,362.687,13.8519,111.12,134.26,178.696,-245.336,71.5882,160.609,90.2908,282.868,272.864,213.562,169.816,209.206,12.9213,362.052,284.064,521.962,-32.775,338.987,300.644,-181.616,124.984,235.004,592.984,134.315,121.008,279.345,-7.54315,-208.885,41.6613,186.946,196.759,153.857,40.2645,290.081,288.658,332.514,417.729,40.0218,176.051,97.4023,7.8175,316.741,285.573,188.051,423.572,152.327,642.337,409.699,277.684,-198.639,-208.112,252.033,233.997,230.741,117.776,217.412,-10.1564,-181.523,417.209,-80.4102,148.728,350.877,212.47,447.257,363.831,54.254,679.033,191.911,227.399,170.814,249.811,65.4786,182.297,286.866,-42.4755,261.711,251.387,364.79,354.948,-25.5256,243.244,164.536,161.765,-75.4767,249.925,280.707,285.633,116.482,94.6096,252.061,-173.608,464.969,265.006,199.502,482.117,328.375,-131.083,366.015,241.053,135.677,70.0779,240.917,449.251,-29.0226,430.867,-9.99487,587.112,656.166,241.889,43.3889,286.767,344.755,41.7371,398.065,243.993,248.314,339.25,-32.074
5.04615,316.073,343.669,290.871,148.616,2.20575,121.538,198.129,-264.814,443.236,119.952,318.233,-25.0662,103.795,136.007,273.462,-248.198,126.135,171.804,40.7908,277.222,305.383,214.654,188.061,188.707,46.0023,274.714,305.136,527.228,11.7015,389.946,303.503,-143.177,123.737,203.941,595.952,122.137,89.565,234.094,42.6723,-170.788,40.8006,175.064,171.538,195.066,-36.0443,292.005,289.417,261.395,384.938,-5.35754,197.569,62.6249,-67.6068,280.527,289.078,220.579,442.1,103.454,606.418,363.385,261.529,-185.614,-175.76,281.971,278.749,204.924,82.3314,222.96,-34.1989,-197.126,441.311,-96.1261,122.77,334.451,226.056,491.523,329.158,23.5649,630.365,167.399,245.023,210.849,239.205,96.5908,165.298,234.866,-20.0474,258.903,197.034,353.883,384.263,-66.4347,275.717,150.081,138.54,-84.9423,232.27,242.146,305.213,185.016,34.1138,204.801,-188.294,544.897,255.716,151.33,482.14,331.14,-102.836,347.616,281.759,206.702,21.1348,277.51,475.55,10.7762,423.589,-24.178,506.621,617.305,289.172,80.1277,283.305,368.522,57.1386,385.315,259.523,213.364,343.115,-55.9313
5.05022,314.473,326.029,248.553,126.471,-41.7443,139.91,213.027,-323.507,443.129,95.4738,273.78,-63.9843,96.4695,137.753,368.228,-251.061,180.682,182.998,-8.70923,271.576,337.902,215.747,206.307,168.208,79.0832,187.375,269.574,532.493,56.1779,440.906,306.362,-104.738,122.489,172.878,598.921,109.959,58.1216,188.843,121.663,-104.652,39.9399,163.182,146.317,236.275,-112.353,293.929,290.176,190.276,352.147,-50.7369,219.086,27.8476,-143.031,270.465,292.582,253.106,460.628,54.58,570.498,334.666,245.374,-172.59,-143.408,284.97,323.5,179.106,46.8868,228.508,-58.2415,-212.729,465.414,-111.842,129.347,318.026,239.643,535.79,294.485,22.8717,550.478,142.888,262.646,250.883,228.599,127.703,148.299,182.867,2.38068,256.095,142.681,342.976,413.578,-70.3377,278.037,135.625,115.314,-94.4079,214.616,203.585,324.794,253.55,-26.382,157.541,-185.19,624.824,246.426,103.158,482.163,333.904,-74.5886,329.217,322.464,277.726,-27.8082,314.103,501.85,50.5751,416.311,-38.361,426.13,578.443,336.456,116.866,279.842,392.288,72.5401,372.564,275.054,178.414,346.979,-79.7887
5.05429,347.534,301.221,233.223,121.801,-56.1237,171.282,234.032,-359.158,430.668,71.1436,217.75,-87.4676,91.36,93.3945,451.174,-245.044,213.241,218.076,1.16876,268.467,349.21,222.347,188.226,158.414,86.6547,121.621,190.863,544.559,70.1977,456.844,331.098,-45.2245,149.15,139,598.939,98.1356,30.9033,113.468,187.521,-36.8644,48.0728,173.884,100.441,234.905,-140.085,267.44,293.591,127.238,306.235,-56.8528,216.967,2.57965,-171.75,303.827,305.395,265.923,448.031,-2.13501,544.648,340.038,203.025,-158.232,-102.919,269.08,348.234,178.968,55.9631,224.103,-38.841,-237.698,476.906,-125.969,171.942,296.641,256.4,551.337,264.068,54.0881,476.089,141.579,253.299,285.009,208.759,144.072,150.942,141.111,10.8542,224.65,117.985,291.234,451.88,-25.9231,254.162,162.77,107.056,-89.4806,196.878,144.266,375.361,321.42,-80.4332,111.076,-154.545,699.412,248.232,90.6822,457.733,329.474,-63.2719,321.908,325.03,291.902,-67.0652,334.385,545.923,87.0036,419.225,-48.891,366.064,524.612,381.68,166.529,258.524,372.778,79.2284,348.274,270.658,146.359,324.603,-96.6876
5.05836,380.594,276.412,217.893,117.131,-70.5031,202.654,255.036,-360.114,418.208,46.8133,161.719,-110.951,86.2506,49.0355,501.651,-239.027,245.8,253.153,11.0468,265.358,360.518,228.947,170.145,148.619,94.2262,84.6312,112.152,556.625,84.2175,472.782,355.835,14.2889,175.812,134.34,598.958,86.3117,3.68494,38.0942,253.379,30.9232,56.2056,184.587,54.5658,233.535,-167.816,240.951,297.006,64.1989,260.323,-62.9687,214.848,-22.6884,-200.468,363.341,318.207,278.739,435.433,-58.85,518.798,380.602,160.675,-143.873,-62.4291,253.191,372.967,178.83,65.0394,219.697,-19.4406,-262.667,488.398,-140.097,214.537,275.256,257.548,566.884,233.651,85.3044,401.7,140.27,243.952,319.134,188.918,160.44,153.586,99.3556,19.3278,193.206,93.2899,239.492,490.182,18.4915,212.196,189.915,98.798,-84.5533,179.14,84.947,425.928,389.289,-99.8121,64.6116,-88.3205,774,250.038,78.2065,433.303,325.044,-51.955,314.599,327.595,306.078,-72.8136,354.667,589.997,123.432,422.138,-59.421,305.998,470.781,426.904,216.191,237.205,353.268,85.9167,323.985,266.263,114.305,302.227,-113.587
5.06244,389.678,251.604,202.563,112.461,-106.018,235.344,234.168,-330.71,405.748,22.483,126.047,-114.3,101.162,5.90955,522.502,-223.282,239.651,288.23,20.9247,262.25,371.827,235.547,152.064,138.825,101.798,78.204,63.8817,552.084,48.9594,456.295,412.05,22.7368,172.765,163.158,598.976,46.6116,4.86835,-7.80957,292.26,35.0396,64.3385,208.612,8.69037,207.411,-155.574,191.553,290.977,41.325,214.411,-69.0847,196.614,-17.1412,-201.153,422.855,331.02,263.087,422.836,-115.565,544.738,410.168,148.315,-96.4749,-40.3134,235.617,351.365,178.693,89.4469,187.214,-12.5713,-285.805,467.796,-154.224,259.165,253.871,225.202,550.161,203.234,118.396,356.579,138.961,234.604,321.797,213.515,149.376,156.23,35.8069,-6.63092,182.013,104.972,187.75,489.734,65.219,160.43,217.06,53.9321,-79.626,161.401,61.7986,474.224,420.06,-78.379,49.0109,-1.71234,790.673,251.844,100.477,408.873,320.615,-40.6382,307.289,330.161,285.855,-41.5629,341.252,595.767,125.69,425.052,-69.951,245.932,451.039,439.857,233.681,215.886,333.759,92.605,315.881,261.867,66.1385,279.851,-76.9112
