2H chmeical shift,FA_20240704_2H_yeast_1.6.ser#1,FA_20240704_2H_yeast_1.6.ser#2,FA_20240704_2H_yeast_1.6.ser#3,FA_20240704_2H_yeast_1.6.ser#4,FA_20240704_2H_yeast_1.6.ser#5,FA_20240704_2H_yeast_1.6.ser#6,FA_20240704_2H_yeast_1.6.ser#7,FA_20240704_2H_yeast_1.6.ser#8,FA_20240704_2H_yeast_1.6.ser#9,FA_20240704_2H_yeast_1.6.ser#10,FA_20240704_2H_yeast_1.6.ser#11,FA_20240704_2H_yeast_1.6.ser#12,FA_20240704_2H_yeast_1.6.ser#13,FA_20240704_2H_yeast_1.6.ser#14,FA_20240704_2H_yeast_1.6.ser#15,FA_20240704_2H_yeast_1.6.ser#16,FA_20240704_2H_yeast_1.6.ser#17,FA_20240704_2H_yeast_1.6.ser#18,FA_20240704_2H_yeast_1.6.ser#19,FA_20240704_2H_yeast_1.6.ser#20,FA_20240704_2H_yeast_1.6.ser#21,FA_20240704_2H_yeast_1.6.ser#22,FA_20240704_2H_yeast_1.6.ser#23,FA_20240704_2H_yeast_1.6.ser#24,FA_20240704_2H_yeast_1.6.ser#25,FA_20240704_2H_yeast_1.6.ser#26,FA_20240704_2H_yeast_1.6.ser#27,FA_20240704_2H_yeast_1.6.ser#28,FA_20240704_2H_yeast_1.6.ser#29,FA_20240704_2H_yeast_1.6.ser#30,FA_20240704_2H_yeast_1.6.ser#31,FA_20240704_2H_yeast_1.6.ser#32,FA_20240704_2H_yeast_1.6.ser#33,FA_20240704_2H_yeast_1.6.ser#34,FA_20240704_2H_yeast_1.6.ser#35,FA_20240704_2H_yeast_1.6.ser#36,FA_20240704_2H_yeast_1.6.ser#37,FA_20240704_2H_yeast_1.6.ser#38,FA_20240704_2H_yeast_1.6.ser#39,FA_20240704_2H_yeast_1.6.ser#40,FA_20240704_2H_yeast_1.6.ser#41,FA_20240704_2H_yeast_1.6.ser#42,FA_20240704_2H_yeast_1.6.ser#43,FA_20240704_2H_yeast_1.6.ser#44,FA_20240704_2H_yeast_1.6.ser#45,FA_20240704_2H_yeast_1.6.ser#46,FA_20240704_2H_yeast_1.6.ser#47,FA_20240704_2H_yeast_1.6.ser#48,FA_20240704_2H_yeast_1.6.ser#49,FA_20240704_2H_yeast_1.6.ser#50,FA_20240704_2H_yeast_1.6.ser#51,FA_20240704_2H_yeast_1.6.ser#52,FA_20240704_2H_yeast_1.6.ser#53,FA_20240704_2H_yeast_1.6.ser#54,FA_20240704_2H_yeast_1.6.ser#55,FA_20240704_2H_yeast_1.6.ser#56,FA_20240704_2H_yeast_1.6.ser#57,FA_20240704_2H_yeast_1.6.ser#58,FA_20240704_2H_yeast_1.6.ser#59,FA_20240704_2H_yeast_1.6.ser#60,FA_20240704_2H_yeast_1.6.ser#61,FA_20240704_2H_yeast_1.6.ser#62,FA_20240704_2H_yeast_1.6.ser#63,FA_20240704_2H_yeast_1.6.ser#64,FA_20240704_2H_yeast_1.6.ser#65,FA_20240704_2H_yeast_1.6.ser#66,FA_20240704_2H_yeast_1.6.ser#67,FA_20240704_2H_yeast_1.6.ser#68,FA_20240704_2H_yeast_1.6.ser#69,FA_20240704_2H_yeast_1.6.ser#70,FA_20240704_2H_yeast_1.6.ser#71,FA_20240704_2H_yeast_1.6.ser#72,FA_20240704_2H_yeast_1.6.ser#73,FA_20240704_2H_yeast_1.6.ser#74,FA_20240704_2H_yeast_1.6.ser#75,FA_20240704_2H_yeast_1.6.ser#76,FA_20240704_2H_yeast_1.6.ser#77,FA_20240704_2H_yeast_1.6.ser#78,FA_20240704_2H_yeast_1.6.ser#79,FA_20240704_2H_yeast_1.6.ser#80,FA_20240704_2H_yeast_1.6.ser#81,FA_20240704_2H_yeast_1.6.ser#82,FA_20240704_2H_yeast_1.6.ser#83,FA_20240704_2H_yeast_1.6.ser#84,FA_20240704_2H_yeast_1.6.ser#85,FA_20240704_2H_yeast_1.6.ser#86,FA_20240704_2H_yeast_1.6.ser#87,FA_20240704_2H_yeast_1.6.ser#88,FA_20240704_2H_yeast_1.6.ser#89,FA_20240704_2H_yeast_1.6.ser#90,FA_20240704_2H_yeast_1.6.ser#91,FA_20240704_2H_yeast_1.6.ser#92,FA_20240704_2H_yeast_1.6.ser#93,FA_20240704_2H_yeast_1.6.ser#94,FA_20240704_2H_yeast_1.6.ser#95,FA_20240704_2H_yeast_1.6.ser#96,FA_20240704_2H_yeast_1.6.ser#97,FA_20240704_2H_yeast_1.6.ser#98,FA_20240704_2H_yeast_1.6.ser#99,FA_20240704_2H_yeast_1.6.ser#100,FA_20240704_2H_yeast_1.6.ser#101,FA_20240704_2H_yeast_1.6.ser#102,FA_20240704_2H_yeast_1.6.ser#103,FA_20240704_2H_yeast_1.6.ser#104,FA_20240704_2H_yeast_1.6.ser#105,FA_20240704_2H_yeast_1.6.ser#106,FA_20240704_2H_yeast_1.6.ser#107,FA_20240704_2H_yeast_1.6.ser#108,FA_20240704_2H_yeast_1.6.ser#109,FA_20240704_2H_yeast_1.6.ser#110,FA_20240704_2H_yeast_1.6.ser#111,FA_20240704_2H_yeast_1.6.ser#112,FA_20240704_2H_yeast_1.6.ser#113,FA_20240704_2H_yeast_1.6.ser#114,FA_20240704_2H_yeast_1.6.ser#115,FA_20240704_2H_yeast_1.6.ser#116,FA_20240704_2H_yeast_1.6.ser#117,FA_20240704_2H_yeast_1.6.ser#118,FA_20240704_2H_yeast_1.6.ser#119,FA_20240704_2H_yeast_1.6.ser#120,FA_20240704_2H_yeast_1.6.ser#121,FA_20240704_2H_yeast_1.6.ser#122,FA_20240704_2H_yeast_1.6.ser#123,FA_20240704_2H_yeast_1.6.ser#124,FA_20240704_2H_yeast_1.6.ser#125,FA_20240704_2H_yeast_1.6.ser#126,FA_20240704_2H_yeast_1.6.ser#127,FA_20240704_2H_yeast_1.6.ser#128,FA_20240704_2H_yeast_1.6.ser#129,FA_20240704_2H_yeast_1.6.ser#130
6.72005,12771.9,9113.37,7849.53,7388.64,7510.74,6806.39,7142.45,7067.44,7026.65,6192.53,6261.79,6713.85,6020.2,6573.18,6371.63,6655,6290.37,6479.67,6488.85,6131.37,5922.81,6569.19,5847.77,6405.86,6193.59,6101.95,5760.56,6111.81,6322.03,6345.35,5912.68,6611.97,6101.78,5968.55,6708.7,6613.31,6396.12,6216.31,6679.15,6244.08,6026.94,5846.11,6055.86,6396.55,5916.05,6162.46,5347.5,6232.03,6499.62,6634.85,6089.54,5917.57,5661.66,5694.65,7015.21,6491.07,6716.35,6974.77,6162.74,6826.18,6795,6626.61,6442.9,6710.48,5848.88,5417.78,5291.63,5539.43,5587.39,6417.69,5693.56,5895.34,5631.3,5864.32,5510.88,5606.63,6116.54,5535.01,5286.61,5663.66,5114.77,5881.54,6082.7,5941.77,5461.01,6154.53,6650.12,6198.06,5650.32,5828.33,7106.78,5941.13,6554.11,6152.71,6812.37,6994.15,6938.21,5786.11,5839.33,5629.28,5183.8,5491.32,5011.64,5245.45,5754.28,5821.03,4998.62,5482.57,5362.17,5897.91,5714.14,6083.44,6287.92,5999.94,5962.29,5799.84,5692.25,5343.67,5844.93,6025.03,5660.24,5983.44,6519.46,5598.44,6127.15,5873.5,5523.41,6072.22,6177.12,6114.81
6.72819,11800.3,7984.97,6918.63,6598.75,6831.72,6093.15,6358.24,6370.22,6268.86,5495.66,5599.61,5955.56,5405.37,5855.76,5717.86,6080.99,5731.91,5797.71,5684.88,5590.3,5246.33,5924.9,5219.65,5834.21,5497.18,5500.3,5084.14,5586.52,5641.66,5721.43,5386.09,6103.02,5532.24,5279.78,6138.05,6002.99,5630.25,5630.02,6135.46,5677.4,5488.89,5204.92,5544.46,5854.5,5465.63,5740.09,4973.22,5996.64,6127.15,6156.8,5592.08,5275.36,5034.43,5098.21,6382.41,5934.53,6145.93,6387.06,5576.27,6245.63,6216.22,6069.05,5859.19,6153.84,5247.01,4799.74,4700.45,4985.26,5061.09,5979.93,5035.72,5473.17,5122.71,5209.54,4992.31,5029.39,5530.8,4869.65,4624.57,5002.31,4573.94,5195.21,5271.43,5255.06,4787.56,5501,6033.71,5456.73,4983.57,5034.42,6274.65,5211.43,5748.05,5412.62,6067.39,6243.44,6237.56,5178.9,5206.01,4965.68,4517.01,4884.33,4301.98,4489.23,5064.57,5198.86,4408.37,4715.61,4601.19,5190.46,5001.23,5468.8,5532.22,5274.34,5333.34,5141.08,4937.66,4639.77,5301.24,5334.84,4936.18,5369.92,5682.84,4810.48,5364.06,5121.89,4835.28,5279.71,5474.32,5312.87
6.73634,10701.2,6948.05,6165.65,5998.56,6214.75,5470.56,5669.76,5887.02,5699.67,4911.41,5007.88,5290.92,4887.54,5235.28,5189.8,5644.2,5239.88,5277.72,5022.04,5122.37,4652.25,5373.99,4743.41,5326.18,4933.79,4987.31,4543.43,5180.28,5087.73,5215.35,4939.02,5690.06,5127.94,4689.45,5555.5,5470.49,4944,5197.1,5655.35,5264.33,5115.63,4657.64,5104.38,5414.51,5142.68,5440,4709.43,5761.26,5698.27,5735.38,5094.63,4725.34,4557.98,4588.03,5766.66,5409.95,5654,5876.77,5137.73,5769,5718.07,5565.9,5283.63,5700.62,4758.13,4288.48,4249.31,4567.96,4667.48,5597.4,4531.83,5133.61,4683.81,4677.51,4521.01,4533.64,5040.53,4335.47,4032.47,4398.85,4164.79,4640.22,4613.2,4722.79,4334.55,5042.12,5495.38,4877.81,4399.58,4416.68,5525.02,4555.14,5071.51,4799.85,5415.39,5567.36,5649.42,4654.74,4717.97,4411.16,4034.34,4364.06,3735.25,3835,4563.96,4733.16,4023.54,4123.32,3992.65,4565.6,4343.95,4967.21,4889.81,4698.28,4806.12,4592.94,4305.62,4047.24,4815.66,4759.62,4337.83,4904.4,4966.84,4213.35,4769.94,4547.48,4300.99,4659.91,4861.09,4626.43
6.74448,9602.05,6063.6,5567.41,5398.37,5685.37,4847.97,5067.98,5403.83,5130.49,4498.78,4564.46,4716.2,4516.09,4706.04,4661.75,5207.4,4747.85,4757.73,4450.74,4744.47,4148.07,4823.07,4352.96,4818.16,4518.21,4644.54,4088.42,4774.05,4619.27,4709.26,4576.77,5360.88,4723.64,4254.03,4972.95,4938,4387.74,4764.18,5175.24,4924.27,4742.37,4253.45,4664.29,5103.43,4819.73,5139.92,4445.65,5525.87,5269.39,5418.53,4597.17,4290.56,4215.56,4148.03,5150.91,4885.37,5162.08,5501.62,4699.18,5292.37,5219.92,5196.7,4708.08,5247.39,4269.25,3861.23,3798.16,4150.67,4363.58,5214.88,4114.87,4882.17,4244.92,4145.48,4049.72,4135.65,4550.25,3801.3,3637.86,3891.22,3755.63,4085.24,4054.23,4286.8,4037.61,4677.6,4957.04,4298.88,3903.88,3889.88,4869.67,3986.94,4542.98,4339.12,4903.76,4976.56,5141.87,4232.8,4229.93,3856.64,3653.26,3945.33,3367.39,3282.76,4063.35,4365,3736.33,3735.55,3487.17,4042.37,3785.58,4568,4346.26,4223.32,4278.9,4044.8,3775,3652.68,4330.09,4184.4,3838.4,4438.88,4423.17,3718,4175.81,4073.15,3863.88,4137.65,4343.42,4104.99
6.75263,8514.02,5307.8,5102.6,4917.19,5218.5,4322.04,4491.48,4975.04,4638.38,4205.04,4216.52,4246.38,4225.16,4293.68,4310.85,4854.76,4354.51,4355.54,3970.99,4435.95,3726.3,4316.98,4006.28,4330.71,4162.21,4340.78,3732.52,4466.42,4222.05,4259.89,4292.7,5068.35,4476.25,3870.25,4489.38,4533,3912.74,4442.37,4787.79,4611.21,4344.54,3928.26,4238.19,4805.11,4508.49,4816.13,4266.98,5293.65,4802.39,5162.67,4234.43,3940.76,4024.62,3813.28,4681.22,4453.99,4736.02,5146.89,4382.97,4939.15,4855.66,4916.11,4222.24,4827.26,3868.65,3480.38,3480.77,3800.87,4115.75,4795.07,3759.03,4652.75,3971.08,3712.44,3667.07,3817.61,4074.89,3373.47,3415.56,3545.79,3449.33,3685.14,3633.81,4021.29,3791.87,4375.01,4526.05,3902.18,3485.43,3401.44,4332.66,3520.6,4142.12,4005.71,4506.16,4445.29,4665.38,3860.91,3864.85,3457.33,3420.33,3641.88,3125.9,2894.13,3656.27,4047.65,3462.85,3451.62,3126.61,3596.44,3323.02,4194.38,3893.33,3807.34,3855.53,3568.46,3390.69,3372.57,3917.68,3808.31,3499.7,3998.04,3995.82,3304.82,3712.64,3723.89,3473.32,3690.58,3953.16,3695.45
6.76077,7514.73,4704.47,4637.8,4436.01,4751.62,3884.9,4001.68,4546.25,4146.28,3911.29,3957.58,3776.56,3934.23,3881.33,3959.95,4502.12,3961.17,3953.35,3582.79,4127.44,3454.36,3810.89,3659.6,3843.27,3894.89,4037.01,3462.33,4158.8,3824.82,3810.52,4008.63,4775.83,4228.85,3563.92,4005.81,4128.01,3515.72,4120.56,4549.21,4298.14,3946.7,3674.63,3812.08,4506.79,4197.25,4492.33,4088.32,5061.42,4335.38,4906.81,3871.69,3590.96,3833.68,3618.89,4211.52,4022.62,4309.97,4792.15,4066.75,4585.93,4491.41,4635.52,3801.64,4407.12,3468.04,3099.52,3163.37,3451.06,3867.92,4375.26,3403.2,4423.34,3697.25,3279.4,3284.42,3597.35,3599.53,2945.64,3193.25,3200.36,3143.03,3285.04,3312.66,3755.79,3546.13,4072.43,4095.06,3505.47,3066.97,2913,3889.93,3142.34,3830.06,3672.31,4108.56,3999.29,4188.9,3489.01,3499.77,3058.02,3187.4,3338.44,2983.84,2675.47,3249.18,3730.3,3189.36,3167.7,2766.05,3150.5,2860.47,3820.76,3440.41,3391.35,3432.16,3092.12,3107.8,3092.46,3505.27,3432.21,3161,3557.19,3671.86,2993.42,3249.46,3374.63,3179.92,3243.5,3562.89,3384.9
6.76892,6557.98,4263.14,4260.03,4056.97,4334.01,3599.47,3607.6,4117.45,3697.7,3699.78,3657.85,3422.88,3705.52,3611.52,3654.76,4193.39,3643.74,3624.79,3255.62,3869.56,3298.53,3418.73,3446.95,3430.68,3660.83,3672.97,3192.15,3922.26,3612.8,3515.91,3708.66,4530.43,4074.92,3339.9,3622.5,3815.75,3156.08,3861.34,4338.55,4026.14,3652.95,3497.01,3495.04,4184.29,3841.78,4168.54,3990.83,4744.96,3962.39,4570.35,3603.57,3282.93,3699.98,3455.19,3889.65,3619.21,4029.69,4445.86,3830.19,4313.54,4161.71,4307.49,3434.05,4130.38,3166.31,2849.95,2946.5,3146.89,3580.84,3977.55,3074.53,4155.38,3467.43,2935.45,2980.57,3442.26,3130.14,2660.92,3007.97,2946.76,2896.4,2931.99,3123.86,3608.62,3286.74,3854.38,3804.59,3217.04,2815.89,2536.33,3572.9,2881.54,3521.71,3394.02,3761.84,3672.34,3811.47,3123.5,3134.7,2715.35,2986.21,3041.34,2847.99,2622.55,2842.1,3370.27,2970.79,2981.76,2532.16,2772.33,2492.69,3504.72,3076.05,3038.56,3093.56,2666.84,2897.8,2874.22,3242.31,3173.18,2910.91,3171.84,3352.22,2721.25,2938.36,3081.66,2951.31,2883.8,3353.78,3210.49
6.77706,5778.72,3913.29,3882.26,3677.93,3916.41,3402.82,3300.22,3688.66,3249.12,3488.27,3358.11,3219.05,3564.64,3341.71,3349.57,3884.66,3326.32,3296.24,2928.44,3611.69,3142.7,3116.2,3234.3,3018.09,3426.77,3308.92,2921.96,3685.71,3400.78,3221.31,3408.69,4285.03,3920.99,3115.87,3239.19,3503.48,2874.44,3602.13,4127.89,3754.13,3359.19,3319.4,3178,3861.8,3486.31,3844.74,3893.34,4428.51,3689.67,4233.89,3335.46,2974.9,3566.28,3291.5,3567.79,3279.71,3749.41,4099.56,3593.62,4041.15,3832,3979.46,3196.94,3853.64,2864.57,2600.37,2729.64,2842.71,3293.76,3579.83,2745.87,3887.41,3237.61,2686.52,2676.72,3287.17,2660.75,2376.21,2822.69,2693.16,2748.52,2578.94,2935.06,3461.45,3027.35,3636.33,3514.12,2928.6,2564.8,2159.66,3255.88,2620.74,3213.36,3115.72,3415.12,3487.53,3434.05,2757.99,2769.62,2372.67,2785.02,2744.23,2712.14,2569.63,2435.02,3010.25,2752.22,2795.83,2298.27,2495.79,2289.76,3188.69,2711.68,2685.76,2754.96,2241.56,2738.51,2655.98,2979.35,2914.15,2660.82,2786.5,3032.57,2499.97,2627.25,2788.7,2722.69,2524.1,3144.66,3036.08
6.78521,5193.09,3654.09,3576.75,3362.65,3631.79,3248.27,3054.89,3427.3,2905.16,3349.33,3115.91,3082.92,3360.24,3158.89,3125.28,3665.49,3125.35,2982.69,2777.45,3305.49,2999.22,2939.86,3166.45,2698.36,3157.05,2941.05,2690.77,3452,3154.89,3001.36,3158.06,4015.14,3775.39,2983.32,2929.37,3238.95,2661.24,3365.75,3852.92,3520.08,3227.81,3189.02,2953.63,3566.33,3163.71,3607.01,3829.29,4072.11,3525.32,3899.96,3079.17,2670.52,3361.9,3097.65,3329.76,3064.83,3525.54,3829.07,3422.54,3814.59,3519.08,3572.96,3072.32,3648.72,2631.22,2391.31,2620.86,2514.95,3096.44,3236.17,2449.97,3609.29,2951.79,2529.69,2467.32,3096.59,2292.34,2263.56,2620.98,2445.96,2640.54,2261.24,2845.08,3257.83,2843.91,3377.21,3357.9,2732.69,2360.05,1997.42,3046.42,2453.91,2866.47,2896.11,3090.02,3335.59,3177.1,2453.74,2432.5,2075.58,2524.21,2499.42,2598.5,2431.69,2015.89,2608.77,2562,2634.3,2190.92,2357.09,2195.88,2920.65,2389.67,2376.51,2476.03,2018.18,2607.84,2557.31,2713.27,2739.79,2482.86,2453.06,2775.39,2340.07,2470.43,2548.95,2373.88,2254.74,3046.59,2905.04
6.79335,4607.45,3394.89,3271.23,3047.36,3347.17,3093.71,2809.57,3165.95,2561.2,3210.4,2873.71,2946.8,3155.83,2976.07,2900.98,3446.32,2924.38,2669.14,2626.45,2999.29,2855.74,2763.52,3098.6,2378.63,2887.34,2573.18,2459.59,3218.28,2823.53,2781.42,2907.42,3745.25,3629.78,2850.77,2701.11,2974.43,2448.05,3129.38,3577.94,3286.03,3096.42,3058.64,2863.49,3270.86,2965.98,3369.27,3765.23,3715.71,3360.97,3566.02,2822.89,2366.14,3045.83,2903.8,3091.74,2849.95,3301.68,3558.57,3251.45,3588.02,3206.16,3166.46,2947.69,3443.8,2397.87,2182.24,2512.08,2187.19,2899.13,2892.5,2154.08,3331.17,2665.98,2372.85,2257.93,2906.02,2019.41,2150.91,2419.28,2294.58,2532.57,1943.55,2755.1,3054.22,2660.48,3118.09,3201.67,2536.79,2155.29,1835.18,2836.96,2287.08,2519.59,2676.49,2764.93,3183.65,2920.15,2149.49,2095.38,1879.17,2263.4,2254.61,2484.86,2293.75,1596.76,2207.29,2371.78,2472.76,2083.57,2218.4,2102,2652.61,2067.66,2168.35,2197.11,1794.8,2477.17,2458.65,2447.2,2565.43,2304.89,2218.29,2518.22,2180.18,2313.6,2309.21,2025.07,1985.37,2948.52,2774
6.8015,4136.46,3141.4,3074.02,2863.4,3135.54,2966.9,2641.91,3004.48,2347.82,3071.46,2735.33,2775.08,2883.71,2793.25,2722.41,3153.96,2768.96,2399.77,2643.29,2768.11,2757.21,2637.6,3030.75,2193.64,2595.46,2304.6,2228.4,2984.57,2445.86,2582.58,2727.47,3349.69,3364,2653.68,2576.51,2776.13,2330.72,2955.6,3284.36,3033.73,3022.86,3011.73,2894.99,3039.85,2895.72,3231.35,3610.98,3477.23,3177.81,3319.21,2682.26,2130.9,2733.95,2671.95,2910.57,2671.03,3111.45,3411.95,3137.26,3361.46,3019.94,2779.5,2831.22,3205.79,2235.14,1973.17,2403.3,1859.42,2776.57,2651.94,1988.58,3097.11,2482.87,2269.47,2095.82,2674.71,1788.23,2038.26,2266.95,2241.02,2348.47,1798.37,2747.83,2770.38,2523.86,2858.97,3092.28,2364.08,2053.53,1695.67,2651.07,2120.24,2276.31,2411.26,2510.02,3040.59,2730.37,1896.34,1832.97,1754.08,2027.99,2195.94,2454.07,2070.81,1358.52,1897.25,2157.15,2285.67,1976.22,2086.05,2018.42,2469.88,1805.38,2054.98,2043.22,1648.01,2324.32,2359.98,2206.03,2449.6,2209.36,2053.42,2347.2,2082.84,2207.47,2152.86,1676.26,1927.33,2802.67,2601.72
6.80964,3665.46,2887.92,2876.81,2679.44,2923.92,2840.09,2474.25,2843,2134.44,2932.52,2596.95,2603.36,2611.6,2610.43,2543.83,2861.61,2613.54,2130.4,2660.12,2536.93,2658.69,2511.69,2962.9,2008.64,2392.25,2036.03,1997.22,2750.85,2068.2,2383.73,2547.51,2954.13,3098.21,2456.58,2451.91,2577.84,2213.4,2781.82,2990.78,2781.43,2949.3,2964.82,2993.61,2808.84,2825.46,3093.44,3456.74,3238.75,2994.66,3072.41,2541.63,1895.66,2533.76,2369.91,2729.41,2492.1,2921.22,3265.33,3023.06,3134.89,2833.72,2504.16,2714.75,2967.78,2072.41,1764.1,2294.51,1531.66,2654.01,2411.37,1823.09,2863.05,2299.75,2166.09,1933.7,2443.39,1652.53,1925.61,2114.61,2187.46,2164.38,1653.2,2740.57,2486.54,2387.25,2599.86,2982.9,2191.38,1951.77,1556.17,2465.18,1953.41,2033.04,2146.03,2255.1,2897.54,2540.58,1643.2,1570.56,1729.66,1792.57,2137.27,2423.29,1847.88,1120.27,1684.77,1942.52,2098.57,1868.87,1953.71,1934.84,2287.15,1641.96,1941.6,1889.34,1501.22,2171.47,2261.32,1964.86,2333.78,2113.83,1987.22,2176.19,1985.5,2101.34,1996.5,1424.62,1869.29,2656.82,2429.43
6.81779,3273.97,2699.24,2763.25,2514.63,2767.95,2644.38,2388.31,2735.93,1999.05,2827.54,2485.45,2435.38,2465.75,2468.48,2444.3,2523.52,2551.11,1866.09,2674.1,2372.8,2673.46,2444.6,2863.78,1864.81,2280.97,1907.53,1869.16,2546.9,1761.77,2300.53,2432.49,2596.97,2827,2261.1,2334.1,2453.24,2125.73,2670.64,2775.13,2570.19,2818.63,2949.96,3083.84,2642.96,2746.74,3000.44,3229.77,3082.92,2812.03,2943.24,2458.18,1814.54,2480.86,2076.65,2603.68,2269.24,2800.38,3203.88,2827.08,3036.79,2705.09,2364.17,2563.62,2759.42,1875.69,1606.67,2245.87,1421.58,2441.75,2324.52,1736.38,2704.25,2222.1,2103.29,1793.26,2320.04,1564.55,1781.16,2000.34,2054.55,2055.89,1681.54,2617.5,2329.06,2299.89,2369.24,2846.67,2036.07,1895.53,1332.35,2233.14,1778.32,1920.2,1885.08,2135.28,2757.15,2373.88,1554.56,1458.62,1701.05,1605.84,2166.39,2369.72,1692.93,1100.94,1547.47,1815.85,1948.22,1756.15,1866.89,1907.92,2084.16,1581.01,1897.73,1767.25,1319.86,2026.54,2160.59,1787.52,2256.1,2027.05,1937.47,2113.42,2038.18,2079.69,1878.71,1286.34,1907.26,2461.7,2290.14
6.82593,2882.48,2510.56,2649.68,2349.82,2611.98,2448.66,2302.38,2628.86,1863.65,2722.57,2373.95,2267.41,2319.9,2326.52,2344.78,2185.43,2488.69,1601.78,2688.08,2208.67,2688.24,2377.51,2764.65,1720.99,2258.36,1779.03,1741.09,2342.95,1540.81,2217.32,2317.48,2239.81,2555.79,2065.61,2216.3,2328.63,2038.06,2559.45,2559.47,2358.95,2687.97,2935.1,3174.06,2477.07,2668.03,2907.44,3002.8,2927.1,2629.4,2814.06,2374.72,1733.43,2494.97,1853.56,2477.95,2046.37,2679.53,3142.42,2631.1,2938.68,2576.46,2291.15,2412.49,2551.05,1678.98,1449.24,2197.23,1311.49,2229.48,2237.68,1649.67,2545.46,2144.44,2040.5,1652.81,2196.68,1572.04,1636.71,1886.07,1921.64,1947.4,1709.88,2494.43,2171.58,2212.53,2138.63,2710.45,1880.77,1839.29,1108.54,2001.09,1603.23,1807.37,1624.13,2015.46,2616.76,2207.18,1465.92,1346.68,1672.44,1419.1,2195.51,2316.16,1537.99,1081.6,1410.17,1689.18,1797.87,1643.44,1780.07,1881.01,1881.17,1520.06,1853.86,1746.88,1138.5,1881.61,2059.86,1610.18,2178.43,1940.27,1887.71,2050.65,2090.86,2058.04,1760.93,1245.22,1945.23,2266.58,2150.86
6.83408,2624.11,2321.87,2489.7,2185.01,2529.01,2119.75,2216.45,2521.78,1800.8,2574.69,2188.3,2144.39,2217.96,2260.59,2222.39,1920.53,2471.82,1440.55,2625.76,2067.04,2703.02,2310.42,2665.53,1502.31,2259.78,1806.57,1684.46,2266.93,1432.05,2091.9,2131.78,2092.1,2431.47,2012.13,2030.52,2270.26,1930.89,2385.67,2455.48,2165.96,2557.31,2920.24,3100.7,2418.62,2516.47,2874.34,2721.71,2746,2496.91,2632.61,2291.26,1617.74,2444.86,1743.05,2318.1,1876.77,2558.69,3047.18,2435.12,2898.31,2390.23,2220.93,2315.73,2342.69,1524.63,1361.83,2148.59,1307.87,1972.36,2128.74,1541.23,2518.84,2022.77,1977.7,1559.64,2130.35,1611.35,1492.26,1796.48,1764.77,1838.91,1659.79,2321.73,2126.42,2125.17,2018.12,2550.81,1802.8,1783.05,1021.13,1798.51,1472.18,1694.53,1469.6,1937.74,2519.01,2060.63,1377.28,1234.74,1650.12,1359.34,2173.86,2113.44,1468.04,1144.49,1360.25,1611.33,1673.08,1582.25,1693.25,1854.09,1763.5,1490,1887.92,1815.53,1050.74,1787.39,1959.14,1549.08,2125.84,1804.04,1761.9,1962.03,2118.09,2154.67,1643.14,1268.88,1958.82,2151.09,2036.32
6.84222,2365.75,2133.19,2329.72,2020.2,2446.03,1790.83,2130.51,2414.71,1737.95,2426.82,2002.64,2021.38,2116.03,2194.66,2100.01,1655.62,2454.94,1279.32,2563.45,1925.41,2717.8,2243.34,2566.41,1283.63,2261.19,1834.11,1627.82,2190.91,1408.76,1966.49,1946.08,1944.4,2307.14,1958.66,1844.75,2211.89,1823.72,2211.89,2351.48,1972.97,2426.65,2905.38,3027.34,2360.16,2364.92,2841.23,2440.63,2564.91,2364.42,2451.16,2207.8,1502.06,2394.76,1749.49,2158.26,1707.17,2437.84,2951.94,2239.14,2857.94,2204.01,2150.71,2218.97,2134.32,1370.29,1274.42,2099.95,1304.24,1715.24,2019.81,1432.79,2492.22,1901.09,1914.91,1466.47,2064.03,1650.66,1347.8,1706.9,1607.9,1730.42,1609.7,2149.03,2081.26,2037.81,1897.61,2391.16,1724.83,1726.81,933.723,1595.92,1341.14,1581.7,1315.08,1860.03,2421.26,1914.08,1288.64,1122.8,1627.8,1299.59,2152.21,1910.72,1398.09,1207.38,1310.34,1533.47,1548.29,1521.06,1606.43,1827.17,1645.82,1459.94,1921.99,1884.17,962.99,1693.17,1858.41,1487.98,2073.25,1667.81,1636.08,1873.41,2145.33,2251.3,1525.35,1292.54,1972.41,2035.6,1921.79
