2H chemical shift (ppm),FA_20240105_2H_yeast_1.6.ser#1,FA_20240105_2H_yeast_1.6.ser#2,FA_20240105_2H_yeast_1.6.ser#3,FA_20240105_2H_yeast_1.6.ser#4,FA_20240105_2H_yeast_1.6.ser#5,FA_20240105_2H_yeast_1.6.ser#6,FA_20240105_2H_yeast_1.6.ser#7,FA_20240105_2H_yeast_1.6.ser#8,FA_20240105_2H_yeast_1.6.ser#9,FA_20240105_2H_yeast_1.6.ser#10,FA_20240105_2H_yeast_1.6.ser#11,FA_20240105_2H_yeast_1.6.ser#12,FA_20240105_2H_yeast_1.6.ser#13,FA_20240105_2H_yeast_1.6.ser#14,FA_20240105_2H_yeast_1.6.ser#15,FA_20240105_2H_yeast_1.6.ser#16,FA_20240105_2H_yeast_1.6.ser#17,FA_20240105_2H_yeast_1.6.ser#18,FA_20240105_2H_yeast_1.6.ser#19,FA_20240105_2H_yeast_1.6.ser#20,FA_20240105_2H_yeast_1.6.ser#21,FA_20240105_2H_yeast_1.6.ser#22,FA_20240105_2H_yeast_1.6.ser#23,FA_20240105_2H_yeast_1.6.ser#24,FA_20240105_2H_yeast_1.6.ser#25,FA_20240105_2H_yeast_1.6.ser#26,FA_20240105_2H_yeast_1.6.ser#27,FA_20240105_2H_yeast_1.6.ser#28,FA_20240105_2H_yeast_1.6.ser#29,FA_20240105_2H_yeast_1.6.ser#30,FA_20240105_2H_yeast_1.6.ser#31,FA_20240105_2H_yeast_1.6.ser#32,FA_20240105_2H_yeast_1.6.ser#33,FA_20240105_2H_yeast_1.6.ser#34,FA_20240105_2H_yeast_1.6.ser#35,FA_20240105_2H_yeast_1.6.ser#36,FA_20240105_2H_yeast_1.6.ser#37,FA_20240105_2H_yeast_1.6.ser#38,FA_20240105_2H_yeast_1.6.ser#39,FA_20240105_2H_yeast_1.6.ser#40,FA_20240105_2H_yeast_1.6.ser#41,FA_20240105_2H_yeast_1.6.ser#42,FA_20240105_2H_yeast_1.6.ser#43,FA_20240105_2H_yeast_1.6.ser#44,FA_20240105_2H_yeast_1.6.ser#45,FA_20240105_2H_yeast_1.6.ser#46,FA_20240105_2H_yeast_1.6.ser#47,FA_20240105_2H_yeast_1.6.ser#48,FA_20240105_2H_yeast_1.6.ser#49,FA_20240105_2H_yeast_1.6.ser#50,FA_20240105_2H_yeast_1.6.ser#51,FA_20240105_2H_yeast_1.6.ser#52,FA_20240105_2H_yeast_1.6.ser#53,FA_20240105_2H_yeast_1.6.ser#54,FA_20240105_2H_yeast_1.6.ser#55,FA_20240105_2H_yeast_1.6.ser#56,FA_20240105_2H_yeast_1.6.ser#57,FA_20240105_2H_yeast_1.6.ser#58,FA_20240105_2H_yeast_1.6.ser#59,FA_20240105_2H_yeast_1.6.ser#60,FA_20240105_2H_yeast_1.6.ser#61,FA_20240105_2H_yeast_1.6.ser#62,FA_20240105_2H_yeast_1.6.ser#63,FA_20240105_2H_yeast_1.6.ser#64,FA_20240105_2H_yeast_1.6.ser#65,FA_20240105_2H_yeast_1.6.ser#66,FA_20240105_2H_yeast_1.6.ser#67,FA_20240105_2H_yeast_1.6.ser#68,FA_20240105_2H_yeast_1.6.ser#69,FA_20240105_2H_yeast_1.6.ser#70,FA_20240105_2H_yeast_1.6.ser#71,FA_20240105_2H_yeast_1.6.ser#72,FA_20240105_2H_yeast_1.6.ser#73,FA_20240105_2H_yeast_1.6.ser#74,FA_20240105_2H_yeast_1.6.ser#75,FA_20240105_2H_yeast_1.6.ser#76,FA_20240105_2H_yeast_1.6.ser#77,FA_20240105_2H_yeast_1.6.ser#78,FA_20240105_2H_yeast_1.6.ser#79,FA_20240105_2H_yeast_1.6.ser#80,FA_20240105_2H_yeast_1.6.ser#81,FA_20240105_2H_yeast_1.6.ser#82,FA_20240105_2H_yeast_1.6.ser#83,FA_20240105_2H_yeast_1.6.ser#84,FA_20240105_2H_yeast_1.6.ser#85,FA_20240105_2H_yeast_1.6.ser#86,FA_20240105_2H_yeast_1.6.ser#87,FA_20240105_2H_yeast_1.6.ser#88,FA_20240105_2H_yeast_1.6.ser#89,FA_20240105_2H_yeast_1.6.ser#90,FA_20240105_2H_yeast_1.6.ser#91,FA_20240105_2H_yeast_1.6.ser#92,FA_20240105_2H_yeast_1.6.ser#93,FA_20240105_2H_yeast_1.6.ser#94,FA_20240105_2H_yeast_1.6.ser#95,FA_20240105_2H_yeast_1.6.ser#96,FA_20240105_2H_yeast_1.6.ser#97,FA_20240105_2H_yeast_1.6.ser#98,FA_20240105_2H_yeast_1.6.ser#99,FA_20240105_2H_yeast_1.6.ser#100,FA_20240105_2H_yeast_1.6.ser#101,FA_20240105_2H_yeast_1.6.ser#102,FA_20240105_2H_yeast_1.6.ser#103,FA_20240105_2H_yeast_1.6.ser#104,FA_20240105_2H_yeast_1.6.ser#105,FA_20240105_2H_yeast_1.6.ser#106,FA_20240105_2H_yeast_1.6.ser#107,FA_20240105_2H_yeast_1.6.ser#108,FA_20240105_2H_yeast_1.6.ser#109,FA_20240105_2H_yeast_1.6.ser#110,FA_20240105_2H_yeast_1.6.ser#111,FA_20240105_2H_yeast_1.6.ser#112,FA_20240105_2H_yeast_1.6.ser#113,FA_20240105_2H_yeast_1.6.ser#114,FA_20240105_2H_yeast_1.6.ser#115,FA_20240105_2H_yeast_1.6.ser#116,FA_20240105_2H_yeast_1.6.ser#117,FA_20240105_2H_yeast_1.6.ser#118,FA_20240105_2H_yeast_1.6.ser#119,FA_20240105_2H_yeast_1.6.ser#120,FA_20240105_2H_yeast_1.6.ser#121,FA_20240105_2H_yeast_1.6.ser#122,FA_20240105_2H_yeast_1.6.ser#123,FA_20240105_2H_yeast_1.6.ser#124,FA_20240105_2H_yeast_1.6.ser#125,FA_20240105_2H_yeast_1.6.ser#126,FA_20240105_2H_yeast_1.6.ser#127,FA_20240105_2H_yeast_1.6.ser#128,FA_20240105_2H_yeast_1.6.ser#129,FA_20240105_2H_yeast_1.6.ser#130,FA_20240105_2H_yeast_1.6.ser#131,FA_20240105_2H_yeast_1.6.ser#132,FA_20240105_2H_yeast_1.6.ser#133,FA_20240105_2H_yeast_1.6.ser#134,FA_20240105_2H_yeast_1.6.ser#135,FA_20240105_2H_yeast_1.6.ser#136,FA_20240105_2H_yeast_1.6.ser#137,FA_20240105_2H_yeast_1.6.ser#138,FA_20240105_2H_yeast_1.6.ser#139,FA_20240105_2H_yeast_1.6.ser#140,FA_20240105_2H_yeast_1.6.ser#141,FA_20240105_2H_yeast_1.6.ser#142,FA_20240105_2H_yeast_1.6.ser#143,FA_20240105_2H_yeast_1.6.ser#144,FA_20240105_2H_yeast_1.6.ser#145,FA_20240105_2H_yeast_1.6.ser#146,FA_20240105_2H_yeast_1.6.ser#147,FA_20240105_2H_yeast_1.6.ser#148,FA_20240105_2H_yeast_1.6.ser#149,FA_20240105_2H_yeast_1.6.ser#150,FA_20240105_2H_yeast_1.6.ser#151,FA_20240105_2H_yeast_1.6.ser#152,FA_20240105_2H_yeast_1.6.ser#153,FA_20240105_2H_yeast_1.6.ser#154,FA_20240105_2H_yeast_1.6.ser#155,FA_20240105_2H_yeast_1.6.ser#156,FA_20240105_2H_yeast_1.6.ser#157,FA_20240105_2H_yeast_1.6.ser#158,FA_20240105_2H_yeast_1.6.ser#159,FA_20240105_2H_yeast_1.6.ser#160,FA_20240105_2H_yeast_1.6.ser#161,FA_20240105_2H_yeast_1.6.ser#162,FA_20240105_2H_yeast_1.6.ser#163,FA_20240105_2H_yeast_1.6.ser#164,FA_20240105_2H_yeast_1.6.ser#165,FA_20240105_2H_yeast_1.6.ser#166,FA_20240105_2H_yeast_1.6.ser#167,FA_20240105_2H_yeast_1.6.ser#168,FA_20240105_2H_yeast_1.6.ser#169,FA_20240105_2H_yeast_1.6.ser#170,FA_20240105_2H_yeast_1.6.ser#171,FA_20240105_2H_yeast_1.6.ser#172,FA_20240105_2H_yeast_1.6.ser#173,FA_20240105_2H_yeast_1.6.ser#174,FA_20240105_2H_yeast_1.6.ser#175,FA_20240105_2H_yeast_1.6.ser#176,FA_20240105_2H_yeast_1.6.ser#177,FA_20240105_2H_yeast_1.6.ser#178,FA_20240105_2H_yeast_1.6.ser#179,FA_20240105_2H_yeast_1.6.ser#180
-1.1644,264.586,606.591,26.8188,360.121,225.53,-132.679,949.771,-48.0032,-315.391,-84.8609,11.6833,-139.146,65.1811,456.539,475.183,-315.251,-189.606,267.655,109.96,64.5088,20.5747,384.412,-149.801,394.57,-312.359,-5.68835,-103.992,496.277,301.166,72.7027,49.4713,261.033,186.764,95.6006,-28.9681,437.119,1.93656,-109.92,590.138,410.224,214.184,123.424,-87.3099,-190.033,434.338,12.2064,371.991,350.481,-377.035,-67.4022,-710.117,80.3967,-563.371,757.516,142.084,85.5597,-107.153,360.265,-6.61569,936.811,358.829,-495.65,70.6019,203.504,484.78,356.265,235.18,-102.604,239.791,-489.133,51.0357,182.039,-17.6683,207.208,96.8417,-225.909,-366.007,-137.153,-152.429,99.6516,-276.525,-103.835,105.84,442.47,79.5998,663.18,-6.54905,-290.089,470.068,493.279,20.2733,7.7734,-145.498,-94.3337,-284.69,78.7061,-155.584,-200.542,-147.196,151.361,102.381,298.989,248.67,-471.052,5.29645,262.431,-127.478,55.6916,264.044,683.436,110.19,-39.7157,-156.912,338.567,44.2103,146.354,-15.9526,-89.9662,54.4417,541.377,41.1859,391.657,524.454,379.083,487.41,-542.177,385.192,220.204,278.268,571.849,579.052,242.89,159.676,208.157,261.372,-121.233,-319.258,419.876,390.301,-304.175,-2.64072,142.897,-219.531,-224.242,415.678,-202.516,177.188,-107.542,-40.1586,290.739,157.749,239.597,411.226,755.658,355.642,-373.208,213.046,-144.483,140.621,226.577,-99.6347,187.204,197.13,293.054,573.088,-388.459,274.611,542.773,-11.2699,247.679,199.749,175.106,353.655,395.213,113.646,51.6398,87.1319,262.32,-244.238,-145.029
-1.15625,197.08,638.507,35.4857,454.453,259.769,-161.232,925.169,-53.0744,-343.166,-43.3332,63.1664,-197.643,16.3335,507.827,472.271,-306.387,-269.219,221.456,57.5883,206.567,165.977,335.743,-163.639,506.383,-440.759,-40.252,-130.014,482.726,298.126,134.917,-11.071,147.049,202.07,51.8596,-130.896,478.987,55.3919,-159.282,576.928,461.188,256.428,224.233,-104.93,-146.627,414.827,88.6604,327.082,344.323,-369.068,-93.1246,-854.37,-4.15281,-518.514,745.454,180.998,195.694,2.901,377.382,21.2979,957.096,376.489,-579.943,137.852,141.148,372.957,385.077,175.993,-71.9587,279.391,-493.595,116.2,164.407,-30.9945,207.876,39.8094,-229.63,-302.872,-258.998,-124.459,16.3622,-276.273,-71.1958,114.567,363.647,34.7627,685.957,-20.6604,-127.895,525.376,449.492,-21.9531,44.0857,-47.4303,7.76988,-273.046,163.197,-76.1129,-131.788,-136.26,120.627,50.2301,285.266,280.242,-449.293,-3.71831,285.547,-137.377,110.879,333.938,631.307,74.9216,149.577,-77.3473,239.745,52.3653,111.578,-109.292,-48.4144,71.3135,601.803,110.477,398.68,579.756,552.632,347.756,-469.577,257.966,202.959,252.405,567.502,604.471,356.995,98.3369,198,250.469,-300.624,-254.955,420.282,317.9,-307.537,-6.89289,71.9619,-264.705,-179.088,512.261,-219.559,65.5034,-199.28,42.9438,275.318,184.897,220.173,470.483,729.297,241.922,-398.743,203.471,-181.817,12.0945,179.68,-172.124,134.267,202.73,294.44,646.353,-404.48,225.783,563.048,-28.2223,267.199,221.243,68.409,444.243,322.571,246.944,98.2053,135.016,204.566,-164.806,-118.168
-1.14811,160.465,633.243,51.0875,531.427,251.791,-128.148,823.185,-90.8845,-386.157,56.9679,127.083,-203.609,23.2797,582.905,475.736,-263.789,-383.171,150.966,10.7009,337.943,286.494,266.614,-138.214,642.319,-597.25,-79.8585,-162.728,469.848,209.247,150.024,-16.0973,63.8278,180.578,15.0842,-211.273,499.942,116.989,-135.854,479.4,491.613,276.725,307.017,-85.6615,-115.863,399.599,193.551,279.59,403.832,-320.126,-163.92,-943.692,-71.3599,-452.707,654.076,227.886,242.306,111.304,346.585,42.1984,924.671,413.995,-631.339,181.812,34.6832,253.599,410.047,151.762,2.33462,287.947,-483.306,153.201,141.848,-111.565,171.25,19.2165,-273.149,-256.063,-344.084,-126.396,-6.89738,-264.055,-30.4542,113.951,295.831,37.6935,721.844,-23.0886,-9.26533,523.484,354.23,-49.0479,115.55,50.6243,132.471,-239.692,251.878,22.0183,-62.5713,-77.0656,120.016,-23.863,270.067,221.697,-387.257,4.33607,267.965,-85.707,118.117,381.949,553.561,68.3869,296.021,37.1755,165.392,64.3239,123.06,-216.932,10.1907,122.665,708.812,151.199,335.656,639.316,677.264,220.728,-363.348,184.987,176.284,193.946,525.13,565.285,494.284,14.8414,175.233,200.773,-430.793,-211.321,436.729,230.474,-293.153,-15.3219,8.39928,-313.056,-84.0286,567.08,-236.428,-51.7519,-270.553,125.645,295.358,244.829,214.551,462.637,679.059,131.042,-428.232,214.111,-195.402,-142.322,126.217,-222.226,112.656,152.59,272.212,661.105,-382.693,151.024,619.913,-34.327,289.365,266.547,-30.2411,531.673,199.723,422.451,140.569,153.741,205.685,-61.8229,-78.4427
-1.13996,143.863,585.359,69.765,595.382,212.64,-61.5399,634.217,-149.615,-404.599,169.261,156.007,-190.516,63.0842,649.426,504.62,-207.689,-504.637,112.996,-26.7174,407.417,373.299,216.27,-55.9952,736.734,-719.684,-115.385,-191.365,461.837,69.9858,107.746,21.097,49.2592,132.999,30.7666,-239.444,532.795,186.731,-26.7873,338.839,485.2,277.18,336.52,-30.0895,-54.9808,399.856,298.509,196.429,470.863,-260.889,-240.756,-931.522,-146.335,-381.983,566.471,245.879,223.46,217.114,273.235,26.6754,878.272,472.169,-625.334,172.333,-115.362,126.374,448.215,159.181,69.8284,270.842,-441.401,143.79,100.126,-220.193,99.4668,41.373,-297.371,-247.598,-315.556,-163.508,9.47589,-229.129,1.96318,125.1,277.802,84.1907,736.595,-38.8493,80.8579,469.993,215.655,-38.9496,214.651,184.043,243.967,-249.399,322.314,101.203,-6.908,-2.66045,157.449,-76.1259,254.329,97.6777,-279.594,21.2845,205.347,4.74915,100.106,406.753,458.851,45.5939,381.035,153.492,132.945,65.0705,190.102,-270.357,81.6142,135.022,786.338,130.198,236.327,676.795,749.327,149.329,-214.341,151.089,154.943,96.9261,450.589,500.756,611.346,-72.9308,145.282,168.476,-447.438,-193.612,439.125,145.457,-240.85,-21.3678,-94.8718,-368.229,-40.2184,510.161,-263.279,-166.315,-326.108,222.787,357.59,303.3,220.003,384.999,607.609,57.0947,-436.128,259.645,-178.643,-283.936,58.721,-221.614,77.3561,92.4482,259.643,634.198,-328.179,44.5028,649.026,-2.06555,309.217,376.709,-139.276,615.608,111.572,606.258,182.296,155.004,276.498,23.4634,0.299685
-1.13182,119.277,526.559,87.0911,663.001,149.531,-2.7399,378.067,-201.344,-365.333,221.225,159.97,-179.216,118.056,652.375,539.55,-156.782,-557.478,147.589,-29.9617,395.602,406.665,176.909,56.4539,739.893,-745.12,-118.971,-171.533,434.427,-58.7779,36.4512,103.389,88.0192,73.9006,110.374,-209.611,593.404,240.478,103.53,215.267,448.519,299.395,335.879,39.1298,33.5659,407.263,407.474,106.455,494.568,-204.82,-289.846,-817.988,-278.027,-294.724,529.532,253.575,189.615,354.843,222.884,-13.5661,842.911,517.347,-562.339,139.245,-285.655,-5.60404,488.619,189.799,93.9347,266.005,-372.796,106.942,52.0516,-301.723,-10.0023,98.2327,-297.75,-294.761,-179.681,-196.753,20.1377,-198.326,17.0847,186.01,294.733,110.871,711.794,-80.3376,135.86,415.739,65.8707,-5.77215,310.68,355.973,335.506,-318.248,341.315,144.698,60.4651,35.3852,204.806,-93.735,242.499,-28.2314,-127.105,43.1898,109.778,103.453,96.9507,414.759,353.938,2.74969,425.26,216.189,150.738,52.3536,281.629,-239.421,130.739,98.456,774.574,66.4505,164.536,648.537,778.098,110.6,-54.6317,116.506,160.36,-3.96984,377.859,429.624,688.001,-164.993,113.437,178.261,-361.92,-179.509,448.979,47.5744,-184.565,-3.44223,-272.944,-412.427,-101.739,369.904,-276.579,-269.257,-380.725,331.228,422.331,363.16,212.179,239.718,527.531,51.0058,-425.383,330.089,-162.879,-385.76,-10.8716,-166.812,20.9277,92.5047,247.797,591.142,-259.305,-91.1919,604.567,76.9816,298.791,519.042,-251.023,693.458,82.3539,763.541,232.073,155.306,395.452,43.0003,110.105
-1.12367,85.339,488.989,92.867,713.212,88.0722,26.0215,121.699,-226.007,-297.694,195.007,167.109,-189.286,199.756,593.465,537.526,-109.234,-479.184,243.935,-24.5012,326.042,364.446,127.97,160.564,681.367,-659.548,-88.6261,-92.3781,336.682,-165.915,-24.852,225.801,124.707,17.6298,205.269,-158.747,639.421,233.473,179.421,161.364,415.335,368.673,334.957,110.823,107.205,411.004,538.812,39.2258,453.558,-134.029,-304.949,-649.821,-428.359,-198.924,539.074,274.993,188.795,521.466,249.735,-73.5973,834.57,524.101,-487.589,156.533,-419.496,-102.3,502.939,238.92,101.423,282.81,-323.214,67.4021,-5.9668,-337.799,-128.57,141.811,-307.974,-370.787,5.07617,-168.151,4.90469,-194.815,28.2044,291.318,295.859,86.9603,656.648,-120.126,147.157,393.428,-90.6831,15.9992,383.538,516.889,408.624,-391.64,319.435,166.45,159.456,54.0977,254.869,-81.6669,253.381,-107.669,28.2105,61.6265,10.5377,184.281,143.269,401.272,246.028,-29.3917,497.57,214.71,223.885,40.8707,366.947,-163.223,156.076,63.7804,697.055,8.12771,138.19,554.941,769.964,73.3837,77.0114,63.951,212.68,-94.5502,328.63,329.348,738.821,-216.614,85.5882,195.781,-247.886,-162.415,490.035,-64.4588,-158.715,38.1263,-479.903,-419.261,-245.841,230.855,-250.878,-365.011,-402.243,441.164,478.514,447.308,152.084,100.078,457.813,99.4968,-403.079,415.5,-159.983,-416.05,-57.8304,-73.2662,18.9928,165.914,235.863,542.985,-210.098,-226.505,484.2,155.994,246.345,616.458,-321.823,730.617,118.906,857.666,283.646,136.84,510.576,-10.2838,215.284
-1.11553,72.2313,467.1,96.3908,707.015,68.5323,8.92952,-41.3268,-233.416,-259.97,143.848,155.33,-235.573,295.837,516.004,449.008,-47.9765,-291.133,373.535,-64.7053,226.279,277.192,83.1599,249.796,605.448,-524.228,-59.5419,13.7784,149.986,-251.309,-59.7965,331.443,150.919,-6.3382,256.055,-153.849,610.423,176.327,175.998,175.439,406.526,460.682,325.87,168.795,152.843,411.552,702.448,-20.4258,342.671,-60.3264,-303.157,-464.984,-527.042,-117.2,589.198,299.308,214.414,648.211,335.057,-143.272,837.235,497.984,-447.241,243.51,-468.357,-113.286,487.575,323.637,117.889,282.571,-325.177,49.691,-124.022,-382.935,-213.668,154.593,-325.763,-416.02,156.075,-75.6022,-19.1292,-185.571,46.4863,384.739,242.848,31.5254,561.483,-129.561,130.529,399.693,-253.562,18.2994,394.161,640.37,486.356,-414.321,259.713,210.758,284.037,108.87,336.905,-68.1916,289.854,-127.267,114.787,67.5464,-65.7583,238.241,201.765,348.035,163.396,-37.9682,635.925,191.257,321.801,33.7075,413.213,-92.8371,205.225,48.095,624.496,-33.0843,145.474,453.355,742.653,40.2209,180.828,18.603,282.774,-198.686,281.066,172.088,797.671,-177.879,69.7307,203.93,-185.56,-140.028,538.386,-151.9,-168.243,88.2018,-630.811,-387.553,-408.965,144.816,-185.156,-438.67,-368.468,534.497,532.63,578.783,11.1389,35.7007,405.463,150.803,-347.206,498.861,-147.777,-379.176,-66.7699,30.8212,116.375,269.894,233.801,474.825,-190.311,-305.294,325.441,185.879,188.152,631.933,-336.54,703.085,221.195,868.186,315.393,73.5694,568.921,-99.4103,294.418
-1.10738,85.9358,448.061,121.461,652.232,99.6417,-62.981,-61.8324,-250.11,-296.807,123.358,105.252,-298.585,378.476,464.85,276.162,9.15405,-87.3605,499.48,-159.078,107.441,205.699,63.8229,332.427,498.645,-426.94,-63.706,107.633,-39.6402,-305.309,-71.3413,376.112,202.755,-7.99195,279.31,-225.233,507.597,125.718,125.208,210.51,417.436,517.185,297.622,187.943,197.44,418.852,873.282,-75.7251,177.772,-13.5804,-293.145,-307.98,-537.594,-37.2731,678.635,303.478,222.945,688.571,425.838,-187.199,838.839,443.046,-428.88,337.225,-460.457,-48.1609,447.927,439.134,137.356,243.968,-385.988,54.3694,-313.585,-479.742,-263.006,169.267,-320.795,-385.835,210.312,14.9317,-38.9088,-147.089,70.5471,401.409,148.531,-23.7285,432.891,-74.8678,91.1452,427.845,-385.696,6.29125,337.004,727.979,581.972,-387.419,139.459,301.102,396.494,209.071,436.708,-89.5834,352.715,-104.699,126.191,43.9476,-111.951,271.882,206.544,252.116,118.19,-31.9666,776.496,184.716,373.07,34.9503,439.897,-35.3649,284.539,20.6354,585.894,-64.1738,176.169,418.543,710.966,36.3637,266.439,16.938,321.596,-297.176,227.756,-36.2873,865.883,-53.0607,53.1892,205.677,-197.132,-107.755,559.381,-177.368,-204.097,134.078,-679.674,-347.66,-521.294,126.244,-70.1798,-458.236,-293.305,578.226,551.762,743.488,-193.647,58.1129,372.38,172.791,-256.926,547.436,-123.666,-312.797,-49.727,94.6598,278.049,338.34,229.761,358.049,-193.294,-286.138,185.648,151.225,161.365,568.893,-327.751,599.784,367.147,811.443,311.453,-30.2575,565.32,-188.912,320.591
-1.09924,122.742,433.514,146.838,604.786,158.558,-161.533,47.0587,-277.906,-382.277,151.795,40.5465,-332.754,440.99,474.591,113.286,38.7914,51.7119,571.38,-241.876,-18.0769,157.279,47.5158,392.652,373.622,-386.848,-107.213,193.528,-96.1227,-286.243,-59.2639,384.069,277.964,-55.8222,312.646,-326.865,383.034,108.242,52.2277,228.576,454.626,516.483,248.489,164.692,247.6,430.55,992.775,-93.8459,12.1051,7.86902,-258.319,-208.217,-464.265,75.3927,787.729,281.952,195.761,668.307,494.598,-188.588,857.403,364.716,-404.294,378.643,-455.587,42.6104,398.276,546.872,158.398,186.075,-483.446,48.6918,-500.783,-609.752,-302.781,191.2,-292.97,-280.13,158.693,52.9305,-39.8038,-100.622,90.4401,344.227,42.6136,-58.7447,301.561,69.5046,27.0214,485.999,-441.576,-33.4307,263.633,787.563,682.091,-348.266,2.80427,386.48,459.529,306.343,520.448,-142.614,428.536,-71.8827,118.415,-9.90673,-121.84,278.625,165.659,128.904,96.6549,-18.208,849.692,193.468,341.676,58.1813,503.224,26.7934,326.862,-40.5411,564.972,-79.5865,223.92,477.554,672.547,68.9637,296.553,65.6993,310.576,-318.125,188.497,-258.813,895.263,118.779,32.0552,172.932,-239.992,-87.9627,527.711,-154.13,-235.03,148.275,-624.973,-320.315,-555.868,157.302,103.695,-437.457,-192.992,552.058,508.347,898.896,-416.838,136.442,351.152,178.706,-162.915,542.918,-122.997,-236.474,-33.6579,82.235,453.538,343.792,222.475,193.285,-214.694,-186.931,94.45,40.2189,166.745,444.381,-340.43,433.642,511.823,718.764,273.627,-118.297,540.89,-238.83,289.635
-1.09109,187.035,421.218,119.1,585.298,216.86,-238.612,186.162,-309.075,-450.128,194.767,-22.5703,-334.267,481.172,554.32,45.3245,53.6212,102.893,571.682,-250.035,-113.918,104.473,-2.55912,400.584,325.786,-389.045,-173.857,290.348,-0.675995,-162.412,-15.6624,398.108,351.2,-178.692,336.793,-400.811,287.211,110.923,-23.0048,225.774,511.914,473.069,188.697,118.861,287.425,424.409,1016.23,-72.0132,-88.1578,25.7997,-194.447,-149.339,-368.521,216.029,863.591,246.481,147.411,602.79,533.495,-179.216,916.254,294.21,-367.451,339.627,-472.141,137.27,351.737,613.99,209.597,118.99,-573.838,4.4528,-602.537,-704.627,-336.257,188.729,-251.757,-117.873,44.16,42.3159,-17.2016,-50.2424,90.6431,264.43,-50.7265,-61.2774,189.198,244.763,-36.3543,537.277,-424.814,-89.217,209.886,815.119,763.923,-323.739,-53.8979,399.694,464.53,337.313,584.709,-191.607,482.014,-38.4631,124.157,-46.6744,-91.9582,237.708,126.151,-3.17038,80.8017,-15.9594,869.761,184.657,247.832,109.559,608.381,82.1445,291.255,-127.57,531.547,-76.4604,278.663,562.912,612.657,114.623,230.745,155.268,275.563,-252.747,181.975,-426.484,832.117,269.236,22.1832,101.556,-272.517,-96.6055,438.456,-114.694,-215.991,91.467,-491.086,-300.07,-541.682,213.161,303.376,-391.186,-107.321,471.024,428.754,992.927,-609.216,212.269,331.021,185.606,-72.681,513.959,-130.422,-147.365,-21.0823,-5.13261,599.099,309.266,220.774,20.3657,-237.79,-76.4205,13.7379,-135.386,187.501,283.075,-379.651,285.981,578.63,576.115,207.897,-113.887,542.743,-230.031,251.217
-1.08295,258.92,416.779,40.0176,565.821,239.315,-264.002,242.604,-335.372,-466.162,194.513,-78.1598,-325.935,490.918,657.8,63.8212,111.453,84.101,531.98,-190.301,-137.686,53.3602,-105.883,366.333,376.754,-433.468,-240.062,380.493,137.813,13.2591,67.2055,441.08,420.318,-319.178,317.583,-443.007,247.578,129.198,-67.7068,219.14,545.777,394.499,130.665,84.9483,318.163,382.69,930.23,-52.8834,-103.394,49.7913,-120.362,-113.762,-312.444,330.804,852.268,209.624,83.8509,488.468,555.444,-182.093,1001.38,259.459,-324.726,222.53,-484.393,230.038,305.58,639.984,279.872,42.6217,-629.74,-66.7994,-618.283,-688.786,-332.587,122.761,-214.354,62.7461,-74.322,7.62012,-3.65906,-14.1781,80.9361,184.645,-103.928,-16.0407,92.2146,357.285,-48.2745,482.379,-375.178,-91.8858,164.838,792.956,808.921,-329.385,0.722639,345.433,409.981,280.524,650.574,-188.823,499.048,10.3858,155.777,-40.1153,-32.8805,155.599,110.235,-127.137,94.3415,-51.723,856.417,123.16,144.143,188.321,698.665,93.8117,235.941,-205.822,467.156,-46.7213,322.823,595.306,528.499,154.177,80.7281,274.452,279.339,-165.42,220.626,-498.427,676.612,339.24,34.0203,41.2152,-297.439,-114.878,341.449,-71.0376,-133.785,-37.1965,-321.93,-274.156,-519.106,280.244,466.918,-314.186,-74.0256,370.488,344.974,999.385,-740.825,250.897,302.337,193.938,24.6583,483.508,-90.1836,-49.0535,10.1718,-121.378,683.718,267.911,198.23,-98.1988,-249.64,-6.30719,-88.0593,-322.589,221.522,119.006,-417.821,236.332,557.133,359.017,117.35,8.02995,580.586,-201.036,249.171
