,FA_20231206_2H_yeast_1.3.ser#1,FA_20231206_2H_yeast_1.3.ser#2,FA_20231206_2H_yeast_1.3.ser#3,FA_20231206_2H_yeast_1.3.ser#4,FA_20231206_2H_yeast_1.3.ser#5,FA_20231206_2H_yeast_1.3.ser#6,FA_20231206_2H_yeast_1.3.ser#7,FA_20231206_2H_yeast_1.3.ser#8,FA_20231206_2H_yeast_1.3.ser#9,FA_20231206_2H_yeast_1.3.ser#10,FA_20231206_2H_yeast_1.3.ser#11,FA_20231206_2H_yeast_1.3.ser#12,FA_20231206_2H_yeast_1.3.ser#13,FA_20231206_2H_yeast_1.3.ser#14,FA_20231206_2H_yeast_1.3.ser#15,FA_20231206_2H_yeast_1.3.ser#16,FA_20231206_2H_yeast_1.3.ser#17,FA_20231206_2H_yeast_1.3.ser#18,FA_20231206_2H_yeast_1.3.ser#19,FA_20231206_2H_yeast_1.3.ser#20,FA_20231206_2H_yeast_1.3.ser#21,FA_20231206_2H_yeast_1.3.ser#22,FA_20231206_2H_yeast_1.3.ser#23,FA_20231206_2H_yeast_1.3.ser#24,FA_20231206_2H_yeast_1.3.ser#25,FA_20231206_2H_yeast_1.3.ser#26,FA_20231206_2H_yeast_1.3.ser#27,FA_20231206_2H_yeast_1.3.ser#28,FA_20231206_2H_yeast_1.3.ser#29,FA_20231206_2H_yeast_1.3.ser#30,FA_20231206_2H_yeast_1.3.ser#31,FA_20231206_2H_yeast_1.3.ser#32,FA_20231206_2H_yeast_1.3.ser#33,FA_20231206_2H_yeast_1.3.ser#34,FA_20231206_2H_yeast_1.3.ser#35,FA_20231206_2H_yeast_1.3.ser#36,FA_20231206_2H_yeast_1.3.ser#37,FA_20231206_2H_yeast_1.3.ser#38,FA_20231206_2H_yeast_1.3.ser#39,FA_20231206_2H_yeast_1.3.ser#40,FA_20231206_2H_yeast_1.3.ser#41,FA_20231206_2H_yeast_1.3.ser#42,FA_20231206_2H_yeast_1.3.ser#43,FA_20231206_2H_yeast_1.3.ser#44,FA_20231206_2H_yeast_1.3.ser#45,FA_20231206_2H_yeast_1.3.ser#46,FA_20231206_2H_yeast_1.3.ser#47,FA_20231206_2H_yeast_1.3.ser#48,FA_20231206_2H_yeast_1.3.ser#49,FA_20231206_2H_yeast_1.3.ser#50,FA_20231206_2H_yeast_1.3.ser#51,FA_20231206_2H_yeast_1.3.ser#52,FA_20231206_2H_yeast_1.3.ser#53,FA_20231206_2H_yeast_1.3.ser#54,FA_20231206_2H_yeast_1.3.ser#55,FA_20231206_2H_yeast_1.3.ser#56,FA_20231206_2H_yeast_1.3.ser#57,FA_20231206_2H_yeast_1.3.ser#58,FA_20231206_2H_yeast_1.3.ser#59,FA_20231206_2H_yeast_1.3.ser#60,FA_20231206_2H_yeast_1.3.ser#61,FA_20231206_2H_yeast_1.3.ser#62,FA_20231206_2H_yeast_1.3.ser#63,FA_20231206_2H_yeast_1.3.ser#64,FA_20231206_2H_yeast_1.3.ser#65,FA_20231206_2H_yeast_1.3.ser#66,FA_20231206_2H_yeast_1.3.ser#67,FA_20231206_2H_yeast_1.3.ser#68,FA_20231206_2H_yeast_1.3.ser#69,FA_20231206_2H_yeast_1.3.ser#70,FA_20231206_2H_yeast_1.3.ser#71,FA_20231206_2H_yeast_1.3.ser#72,FA_20231206_2H_yeast_1.3.ser#73,FA_20231206_2H_yeast_1.3.ser#74,FA_20231206_2H_yeast_1.3.ser#75,FA_20231206_2H_yeast_1.3.ser#76,FA_20231206_2H_yeast_1.3.ser#77,FA_20231206_2H_yeast_1.3.ser#78,FA_20231206_2H_yeast_1.3.ser#79,FA_20231206_2H_yeast_1.3.ser#80,FA_20231206_2H_yeast_1.3.ser#81,FA_20231206_2H_yeast_1.3.ser#82,FA_20231206_2H_yeast_1.3.ser#83,FA_20231206_2H_yeast_1.3.ser#84,FA_20231206_2H_yeast_1.3.ser#85,FA_20231206_2H_yeast_1.3.ser#86,FA_20231206_2H_yeast_1.3.ser#87,FA_20231206_2H_yeast_1.3.ser#88,FA_20231206_2H_yeast_1.3.ser#89,FA_20231206_2H_yeast_1.3.ser#90,FA_20231206_2H_yeast_1.3.ser#91,FA_20231206_2H_yeast_1.3.ser#92,FA_20231206_2H_yeast_1.3.ser#93,FA_20231206_2H_yeast_1.3.ser#94,FA_20231206_2H_yeast_1.3.ser#95,FA_20231206_2H_yeast_1.3.ser#96,FA_20231206_2H_yeast_1.3.ser#97,FA_20231206_2H_yeast_1.3.ser#98,FA_20231206_2H_yeast_1.3.ser#99,FA_20231206_2H_yeast_1.3.ser#100
1.76778,107.185,96.3659,104.060,16.9211,-35.1512,-187.083,17.4933,56.4046,-116.556,329.187,263.167,323.152,331.677,-47.8178,529.750,133.980,121.984,412.610,396.373,414.198,348.119,435.901,85.5317,187.882,90.9289,164.756,567.361,220.503,301.277,391.159,436.297,294.869,149.636,338.977,521.022,180.641,633.880,38.4980,152.785,623.618,657.779,467.823,560.250,663.570,270.283,527.929,240.226,500.184,587.922,695.474,426.782,550.160,378.455,512.719,458.209,391.616,406.916,448.287,411.044,318.198,499.501,662.101,463.972,646.262,377.389,481.353,311.151,504.364,279.871,209.306,611.009,403.483,306.591,478.555,395.923,567.727,504.376,545.022,407.778,281.402,375.205,106.413,229.441,470.750,293.383,437.103,248.670,568.141,89.4638,574.007,424.224,94.5160,628.829,754.740,337.860,483.725,413.016,387.469,382.200,500.212
1.77185,91.9186,90.0230,124.276,41.9244,-26.6762,-166.284,-4.26424,49.7195,-116.194,326.755,288.929,309.526,311.376,-68.3890,519.264,134.956,141.573,440.608,381.638,381.198,357.615,429.861,102.599,176.340,80.9459,188.448,534.536,237.687,300.173,412.616,455.282,275.562,160.992,367.482,513.300,221.912,652.217,17.6162,136.854,598.710,650.462,464.455,553.769,644.816,289.245,541.962,280.360,470.520,601.650,709.676,430.047,548.773,348.422,478.244,433.438,393.065,395.280,438.113,402.286,344.579,502.189,653.210,446.239,661.040,383.294,505.900,330.395,512.508,268.645,191.564,632.501,398.471,323.148,445.796,415.199,582.345,485.051,539.167,426.052,276.515,368.311,94.2405,222.188,486.557,295.680,419.984,275.469,570.981,102.372,607.069,415.201,57.4802,639.253,744.399,340.602,485.532,409.843,430.780,396.177,495.475
1.77592,77.0422,85.5304,141.980,59.8998,-16.5004,-140.516,-29.8072,48.1988,-109.900,324.468,305.731,288.721,285.093,-83.0838,507.692,134.114,156.953,465.123,365.499,339.432,360.067,420.199,122.212,161.730,66.2126,217.750,500.704,251.915,301.549,430.171,468.997,255.613,167.595,384.860,503.792,261.793,664.039,-3.62740,127.690,572.145,645.491,456.462,546.523,620.765,296.367,555.066,324.418,439.951,608.892,712.860,432.206,545.830,317.053,446.009,407.271,391.723,385.115,432.334,389.598,378.253,508.084,636.965,427.964,669.736,392.888,530.333,346.783,518.669,259.158,184.692,655.376,388.687,344.403,412.174,440.696,593.774,470.017,535.711,436.643,277.698,369.057,82.2657,217.599,504.729,294.888,405.494,299.847,575.634,121.080,639.835,407.598,28.3844,653.284,734.306,345.339,490.735,401.507,476.614,413.360,489.984
1.77999,62.5323,81.3847,159.216,71.1486,-5.39037,-111.529,-57.7200,52.0971,-96.9489,324.423,311.089,266.919,256.070,-91.5982,497.514,128.824,167.220,485.706,351.057,294.279,356.375,411.153,141.807,147.279,47.9667,248.639,467.897,264.923,304.477,442.399,479.057,237.186,171.569,388.751,490.078,299.589,670.374,-22.0273,127.133,550.653,644.546,445.914,539.060,590.223,293.539,565.706,367.791,409.446,612.041,702.885,433.387,541.929,290.002,417.272,387.230,383.034,378.299,431.187,374.157,417.788,517.485,614.728,406.771,674.761,406.761,551.830,359.633,521.257,254.262,190.196,677.480,377.420,368.018,380.121,469.038,602.579,459.488,536.443,442.213,286.358,377.659,73.2410,214.247,526.970,291.703,395.367,320.792,581.394,144.515,670.193,402.284,9.04902,672.962,724.855,349.501,501.113,389.592,524.060,434.069,484.066
1.78407,48.0149,77.2235,178.392,77.4099,5.86454,-81.9453,-85.5391,60.3188,-77.7496,327.729,305.436,249.218,226.317,-94.0261,490.296,117.257,173.185,501.212,341.498,253.247,349.829,405.878,159.902,135.624,28.7721,276.763,436.244,278.240,306.987,449.064,489.587,222.750,175.246,378.087,469.532,334.735,672.011,-34.5395,134.319,539.531,647.264,434.731,530.653,552.145,284.980,573.186,405.990,380.476,613.111,680.607,431.946,536.137,271.789,392.472,379.744,363.726,376.529,434.191,357.469,459.127,528.167,589.312,381.272,676.288,424.934,567.312,369.448,519.043,256.235,206.574,697.355,369.807,392.154,351.955,495.031,608.525,453.814,540.972,446.936,303.149,392.971,70.3231,211.278,553.517,287.912,390.613,337.334,587.182,169.815,696.913,399.234,0.174993,699.135,715.833,350.890,515.827,377.872,573.414,458.989,478.879
1.78814,32.6248,73.5072,200.241,79.6280,16.7518,-54.1727,-110.751,71.2052,-54.0560,334.139,292.298,239.084,197.613,-90.5868,485.626,99.1945,177.279,510.859,338.987,223.601,344.877,404.766,176.786,128.514,12.0789,298.352,403.939,292.250,306.407,449.918,504.211,214.527,180.659,354.278,440.959,366.382,669.607,-38.9547,145.147,540.952,651.806,424.964,520.948,506.862,275.611,577.947,436.527,355.685,612.819,649.639,425.507,526.783,264.876,371.622,387.265,333.461,380.593,440.163,341.970,497.250,536.576,564.055,350.702,671.906,446.778,574.605,376.699,512.240,265.832,229.921,714.666,370.298,415.785,328.989,514.649,610.634,453.998,547.808,454.923,327.248,412.697,75.8165,208.330,582.389,285.520,392.350,349.749,592.361,194.107,720.216,398.031,1.89266,730.381,706.828,348.321,532.117,370.289,625.436,487.784,476.244
1.79221,14.9742,70.4978,223.039,77.4179,27.0658,-29.6913,-131.582,83.2493,-28.3791,342.497,277.216,237.790,172.419,-81.9005,481.414,76.1952,182.863,515.234,344.134,209.956,345.490,405.698,194.303,127.345,1.25288,311.153,368.289,306.535,300.706,444.201,523.391,213.080,189.643,320.824,405.019,393.753,664.298,-34.6681,154.039,553.852,656.261,418.422,511.134,456.178,269.741,580.887,460.255,338.376,610.544,614.249,411.985,512.784,269.385,353.988,407.461,295.606,390.041,447.652,330.359,528.259,540.601,541.800,314.732,658.951,471.403,573.317,381.625,502.815,282.223,255.201,729.831,380.294,438.278,311.062,526.698,607.908,461.684,555.401,469.397,356.168,433.676,89.9430,205.037,610.250,286.038,401.634,359.723,597.062,216.239,741.431,398.385,14.1178,763.138,697.068,342.331,547.376,368.507,679.804,518.209,477.327
1.79629,-6.42327,67.7051,243.308,69.9102,36.7061,-8.92177,-146.791,95.4425,-3.24535,351.640,265.571,243.855,153.791,-69.8003,475.048,51.1626,192.329,516.421,355.841,213.485,353.930,405.650,214.833,133.485,-1.82203,315.182,327.447,320.592,289.574,431.181,544.167,216.289,203.555,281.884,363.822,416.756,657.518,-22.6401,156.965,574.908,659.576,415.416,503.875,402.282,270.236,582.497,480.683,331.143,605.028,577.234,390.202,494.864,283.432,337.681,434.909,256.328,403.271,455.598,324.246,550.410,541.225,524.281,273.980,636.873,498.439,564.770,385.426,493.255,304.004,277.840,743.171,397.497,458.877,297.022,532.501,600.339,477.815,562.614,492.321,386.418,452.411,110.454,201.130,634.221,290.221,418.830,369.374,602.314,236.763,761.776,400.346,36.3176,792.774,685.141,334.904,560.875,370.943,734.377,547.136,481.519
1.80036,-32.4472,64.1138,257.410,56.3677,45.2621,8.43910,-155.161,107.144,19.2960,360.918,260.508,253.444,144.536,-57.6745,464.710,27.5609,205.372,517.212,371.300,232.530,370.476,402.189,240.266,147.867,2.52084,312.620,282.093,334.437,274.376,411.061,561.798,220.062,222.270,241.103,320.577,435.950,649.971,-4.18711,153.191,599.529,660.826,413.624,502.556,346.902,277.912,582.891,501.775,334.869,595.213,539.224,360.364,475.836,303.951,320.074,464.036,222.504,418.086,463.943,323.690,563.882,541.573,512.386,230.643,607.711,528.293,551.217,391.091,485.121,330.246,295.063,754.108,417.155,476.608,285.632,534.707,589.661,500.743,568.719,524.020,414.702,465.835,133.324,197.198,652.891,297.987,443.246,380.242,610.028,256.402,781.405,404.265,67.2058,815.060,669.309,328.216,573.878,373.925,786.395,572.891,486.894
1.80443,-62.8182,58.7137,263.458,36.3684,51.8447,22.8626,-155.744,117.623,38.0623,369.944,262.379,262.245,146.286,-49.5584,450.296,8.47950,219.144,520.021,386.184,263.181,393.889,394.158,271.310,170.301,12.7538,306.771,236.066,348.956,257.245,385.573,571.500,220.390,243.746,201.217,279.159,452.025,641.053,20.2850,144.754,622.661,657.775,408.324,510.365,291.786,291.000,582.636,526.299,348.664,580.721,499.459,324.545,459.403,327.868,299.021,491.346,199.540,432.440,473.840,327.774,569.800,544.586,507.081,188.281,575.115,561.257,535.256,402.404,479.016,360.568,306.530,761.082,434.162,490.497,276.381,536.361,579.163,525.823,573.258,562.842,439.044,472.030,154.384,195.110,666.117,308.560,473.244,392.928,622.382,274.921,799.380,410.671,105.068,827.834,648.227,323.918,588.591,373.974,834.160,596.471,491.795
1.80850,-95.8235,50.7993,262.367,10.4648,55.6911,34.6712,-148.753,125.724,53.0772,378.119,269.732,267.965,158.636,-48.5146,433.349,-4.17406,230.135,525.920,395.703,299.584,421.704,381.608,306.784,199.199,27.9404,300.775,195.404,365.545,240.129,357.678,569.555,215.009,265.132,164.313,242.940,465.550,629.469,51.4634,135.075,640.022,647.059,394.467,529.229,239.767,305.170,583.291,555.506,370.363,561.880,457.572,286.677,448.073,353.311,274.132,515.708,189.819,444.830,487.295,335.087,569.226,551.546,509.932,150.974,543.198,596.213,519.720,422.084,475.394,394.303,314.116,762.377,444.961,499.890,270.214,540.365,572.306,547.271,576.165,605.248,459.230,470.642,171.142,197.552,674.823,321.168,506.639,406.948,640.724,291.475,814.199,420.057,148.615,832.102,621.517,323.548,606.951,369.614,877.012,620.219,495.870
1.81258,-128.323,39.8268,256.828,-19.0239,57.0607,44.0054,-136.018,130.186,65.4385,384.654,280.718,271.627,178.409,-55.5215,416.044,-10.1762,236.118,533.758,396.811,335.127,450.376,365.284,342.977,232.034,48.2765,296.682,166.266,385.121,224.344,330.193,554.292,203.635,284.655,132.444,213.357,477.044,614.273,90.2364,127.980,649.682,626.413,369.858,558.921,194.832,314.778,587.019,589.129,396.768,539.281,415.662,251.742,441.591,379.897,247.409,537.087,192.275,454.197,506.213,343.735,562.830,562.120,522.588,122.632,515.580,630.063,507.264,450.642,474.936,429.698,321.124,757.318,448.521,504.770,269.866,549.059,571.235,560.876,578.059,646.639,476.419,462.818,183.718,206.937,681.298,335.956,540.841,420.525,664.709,305.649,824.450,432.526,197.508,831.503,590.182,328.806,629.744,362.040,913.950,645.506,499.801
1.81665,-156.320,25.1309,249.010,-48.4157,57.3952,50.5567,-120.379,130.726,76.3907,389.118,293.815,276.529,199.855,-69.5405,400.034,-11.1388,236.634,540.016,390.089,364.843,476.133,345.739,374.233,266.273,74.1516,295.068,152.840,407.268,210.762,304.339,527.110,187.151,302.544,108.021,189.740,486.919,595.325,136.172,126.776,652.694,596.826,337.490,596.812,160.798,314.960,595.663,625.113,423.581,512.981,379.022,224.545,437.038,407.736,222.819,555.199,203.467,459.836,531.107,351.469,551.529,574.941,545.567,106.512,494.295,658.424,499.318,486.336,478.571,464.131,331.054,746.930,446.033,505.679,278.981,564.020,576.370,565.652,580.213,682.884,492.219,450.789,194.266,224.194,688.953,354.106,572.656,431.148,692.170,318.066,829.567,447.595,251.968,830.262,557.090,340.776,656.482,354.769,943.321,672.039,504.494
1.82072,-176.289,6.05348,239.195,-74.2385,58.5718,53.0817,-104.362,128.760,86.1567,391.906,307.605,285.757,216.423,-88.5185,385.881,-10.0618,231.910,540.446,379.449,387.486,496.424,322.533,395.272,300.144,105.252,295.396,156.066,430.198,200.203,279.615,492.709,166.729,320.233,93.3222,170.840,495.435,572.925,186.065,133.043,651.930,562.685,305.036,638.310,139.732,303.198,609.807,659.961,445.955,482.284,354.550,208.533,430.806,436.195,204.726,569.194,219.674,461.611,560.354,356.165,537.396,588.164,577.091,104.519,478.963,677.217,495.431,525.853,487.657,495.314,345.965,733.436,439.805,503.183,300.158,585.979,586.889,563.713,584.086,711.789,507.698,437.601,205.274,248.139,700.914,377.054,598.656,437.122,719.732,330.339,830.260,464.678,311.553,831.045,527.001,358.920,686.348,352.362,964.336,699.262,510.756
1.82479,-186.745,-17.3669,226.120,-94.8093,62.1070,49.6924,-88.9276,126.735,93.5373,394.008,320.517,300.382,223.306,-110.484,373.213,-10.1423,221.626,532.687,369.898,405.487,510.778,294.285,403.662,332.731,140.727,296.788,173.388,451.551,193.465,255.373,457.652,143.486,338.848,89.4042,156.602,503.028,547.388,233.826,146.236,649.748,529.788,281.269,677.749,131.232,279.809,628.025,690.260,459.909,446.779,348.042,204.895,421.168,463.518,196.072,578.253,238.711,460.094,590.779,356.353,523.640,600.298,613.021,116.404,467.256,684.146,493.858,565.183,503.895,522.298,365.195,719.020,432.447,497.612,333.611,614.422,601.120,558.913,590.822,733.352,522.925,426.839,218.093,276.217,718.394,405.721,616.708,438.697,743.937,344.586,827.988,484.018,374.139,834.130,505.560,380.925,719.457,358.547,978.400,727.846,519.355
1.82887,-188.891,-43.7241,208.145,-110.946,68.9726,39.2709,-73.0107,126.690,96.4723,396.133,331.088,319.375,219.296,-133.947,361.410,-13.3378,205.136,517.893,365.001,422.515,520.496,259.796,400.637,363.588,179.654,298.596,199.687,469.593,191.008,232.871,427.588,118.752,358.372,95.4864,148.680,510.652,519.143,272.607,164.733,646.072,502.576,271.745,709.646,132.879,247.984,646.780,714.506,463.600,407.727,362.195,212.283,409.494,487.361,197.807,582.340,260.057,456.223,619.080,351.684,513.250,611.039,648.425,139.538,456.618,679.505,492.837,600.500,528.430,545.382,385.724,704.991,426.699,489.557,377.428,647.088,616.819,555.227,601.125,748.478,537.549,421.755,232.869,306.418,740.117,440.076,627.483,437.709,762.341,362.749,823.906,506.950,436.367,838.036,497.454,403.795,756.906,374.696,988.438,759.450,530.961
1.83294,-185.687,-70.2480,184.399,-125.215,79.8312,22.7602,-54.1279,129.496,92.9181,398.104,338.010,340.644,206.944,-157.529,350.257,-19.5535,182.870,500.406,365.380,440.294,527.533,219.414,389.973,392.539,220.746,300.657,229.281,483.972,192.779,215.816,405.018,94.5580,377.823,109.303,149.579,519.403,489.095,298.100,187.130,638.207,482.319,276.720,730.334,141.751,213.710,661.387,733.600,457.753,368.421,395.904,227.473,399.317,505.709,209.579,582.535,283.225,450.830,642.873,343.394,507.423,621.197,679.709,169.797,445.813,666.347,491.546,629.224,560.784,565.506,404.272,691.762,425.452,480.320,428.635,680.291,631.901,555.633,615.357,757.454,552.043,424.221,249.611,338.888,763.157,478.728,634.371,436.518,773.895,386.119,818.473,535.036,495.258,840.682,504.412,425.632,799.500,399.271,997.032,795.179,546.123
1.83701,-180.016,-93.4797,155.535,-139.813,95.3505,3.02514,-29.6639,135.188,81.5846,399.313,339.594,362.216,190.978,-179.457,340.084,-26.7049,157.067,485.659,369.104,457.092,533.322,175.596,375.974,419.772,261.884,303.407,258.073,495.472,198.516,208.645,389.324,73.7799,395.966,127.971,161.297,529.538,458.673,310.631,212.480,622.511,467.092,292.335,739.337,156.064,184.794,667.753,749.485,445.442,333.217,444.582,246.578,394.124,517.595,230.452,580.854,306.056,444.624,661.159,334.495,505.087,631.663,705.669,203.110,435.141,649.815,490.368,650.893,598.755,584.063,419.785,679.230,431.279,471.607,484.120,710.049,645.348,561.826,633.643,759.815,568.266,434.539,269.062,375.575,784.484,518.784,641.933,437.513,778.680,415.414,812.047,569.033,549.246,840.382,524.042,446.654,846.658,428.387,1005.32,834.650,565.287
1.84108,-173.510,-110.229,123.800,-154.632,116.397,-16.5218,1.72143,143.700,62.4861,399.712,333.653,383.072,176.529,-197.635,331.545,-31.1455,130.844,477.134,373.510,468.859,538.359,132.119,362.055,445.668,300.714,307.521,284.422,505.155,208.294,213.919,378.766,59.7062,411.944,148.881,184.440,540.009,429.582,314.713,239.830,596.866,453.146,313.419,739.374,175.542,168.421,663.883,763.314,431.411,305.922,501.161,266.092,395.641,523.246,259.264,579.777,324.785,438.873,674.532,329.191,503.783,642.497,727.186,236.589,425.590,635.458,490.530,667.110,639.397,602.808,434.537,667.135,445.468,464.903,541.030,733.154,657.371,574.764,655.889,755.666,588.642,451.984,292.464,417.953,802.177,556.656,654.232,443.175,777.800,450.904,805.678,608.563,597.947,836.733,550.517,468.276,896.484,457.493,1013.20,876.491,588.670
1.84516,-166.776,-118.418,92.2401,-167.106,143.707,-33.0818,39.1206,155.292,37.1410,400.265,318.466,403.388,168.566,-210.157,325.193,-28.4848,106.578,474.158,376.596,471.932,542.639,92.6457,350.744,470.179,335.868,313.222,308.028,513.740,222.783,230.987,372.338,55.2978,425.471,170.383,218.019,549.353,403.579,316.861,268.123,562.431,436.740,335.832,734.760,200.280,168.611,650.364,775.013,421.005,288.532,557.639,283.544,403.940,523.813,294.786,581.695,335.921,436.172,684.876,331.462,501.226,653.116,746.410,268.760,417.906,627.133,493.512,680.416,680.306,623.007,452.997,655.248,467.492,461.578,596.669,747.917,668.705,595.514,681.478,746.848,614.878,475.038,320.623,464.769,815.749,589.817,673.681,455.940,773.530,491.796,801.518,652.205,641.359,831.219,577.021,491.069,946.394,483.470,1020.02,919.159,616.363
1.84923,-160.049,-117.494,63.3014,-173.600,176.950,-44.5551,79.5006,170.401,8.09363,402.397,294.250,424.115,171.470,-215.479,320.999,-15.2211,85.1599,472.063,376.829,465.390,546.311,59.7570,344.433,492.262,367.387,320.037,328.078,521.364,243.157,256.748,369.861,62.5156,436.619,192.146,259.409,557.182,382.372,323.029,296.587,523.595,415.785,357.377,729.295,229.537,185.523,629.936,784.286,418.940,281.044,607.007,297.911,418.733,521.017,335.485,588.544,338.388,440.207,694.507,343.445,496.547,663.300,766.005,299.443,412.145,625.638,500.586,692.993,720.345,644.338,479.129,643.296,495.780,463.570,648.308,754.878,679.884,625.328,708.826,736.997,647.442,501.080,353.408,511.827,825.857,618.368,700.419,477.878,768.823,535.454,802.722,697.707,679.320,826.949,598.477,513.865,993.732,505.914,1025.04,961.046,648.789
1.85330,-153.225,-108.317,37.8444,-171.063,214.121,-49.2455,118.870,188.991,-22.0097,406.988,263.968,446.091,187.272,-211.908,318.288,9.55388,66.2704,464.508,372.383,451.619,550.069,34.7053,345.399,509.982,396.075,327.283,342.825,527.614,270.872,287.202,370.934,81.6681,445.496,215.198,304.581,564.937,367.704,336.792,325.089,486.197,390.714,377.357,725.182,261.761,216.641,606.694,791.515,428.130,282.213,644.887,309.666,440.099,516.555,379.163,601.578,334.372,454.180,705.393,364.574,490.807,674.056,788.430,329.635,408.077,629.025,512.485,706.280,759.145,664.953,514.119,631.149,529.052,473.519,693.343,757.320,691.209,664.481,735.564,730.877,685.946,526.529,389.947,553.961,833.858,645.029,732.480,510.734,766.035,577.779,812.798,742.451,711.479,827.545,613.300,535.191,1036.50,526.832,1027.79,1000.26,686.669
1.85737,-145.683,-92.6538,15.7922,-158.240,252.057,-46.1073,153.656,209.839,-50.9483,413.763,232.752,469.249,213.906,-197.294,315.941,43.8416,49.0982,446.619,361.460,434.931,555.285,17.3305,354.667,521.671,422.699,334.728,351.165,531.791,307.171,318.372,374.617,110.740,452.170,241.594,349.097,575.312,361.637,359.082,354.144,455.356,364.034,395.644,723.523,295.702,258.315,585.021,797.701,448.879,290.520,670.006,320.364,467.822,511.544,423.290,620.890,328.591,479.137,718.784,391.988,486.881,687.825,815.170,361.188,406.205,634.739,529.261,721.434,795.773,682.967,556.118,619.701,566.907,493.938,729.942,760.790,703.337,710.969,759.429,733.382,729.782,548.145,428.883,587.477,841.290,673.411,766.766,556.071,766.026,614.740,834.504,784.063,737.672,835.843,623.692,555.456,1073.98,549.080,1028.58,1034.82,730.056
1.86145,-136.557,-72.6210,-2.01188,-136.558,287.669,-35.3056,181.594,230.788,-76.7912,421.472,206.133,492.481,245.914,-169.512,312.019,84.2392,33.4743,417.491,343.788,419.492,563.675,6.30829,371.025,527.529,447.708,342.999,354.516,533.220,352.214,346.951,380.391,145.468,457.042,273.464,389.622,590.729,366.665,389.440,384.631,434.172,338.869,412.307,725.548,331.405,306.863,568.370,804.059,479.066,304.734,683.365,331.945,500.276,506.585,466.032,644.826,326.899,513.618,734.902,421.821,488.646,707.728,846.210,396.277,408.243,642.293,550.616,739.575,828.226,698.154,601.829,611.580,609.346,526.192,757.724,771.213,717.679,760.559,778.914,748.185,778.523,564.772,468.454,611.214,849.511,705.930,800.120,614.714,768.430,643.981,868.853,821.060,758.470,852.986,634.382,577.325,1106.60,574.680,1028.72,1063.32,777.540
1.86552,-125.412,-50.3508,-13.0705,-110.462,318.921,-18.3352,201.875,250.199,-97.7830,428.362,188.099,514.493,277.383,-127.253,303.297,128.193,20.9167,380.840,321.595,408.047,576.324,0.321959,391.450,529.990,471.323,353.536,357.032,531.406,404.445,371.415,389.033,180.929,461.324,311.679,424.937,612.117,384.973,427.426,417.460,423.557,317.628,427.757,733.173,369.884,359.349,558.546,811.940,515.405,324.064,686.990,345.872,534.257,502.419,507.128,670.187,335.025,554.704,752.716,450.652,499.484,735.906,880.394,436.777,416.361,654.206,576.561,761.366,854.607,712.574,648.464,610.504,655.993,570.062,778.013,792.336,735.863,808.318,793.414,776.361,831.928,578.136,506.729,626.104,859.684,742.874,830.029,685.502,772.584,665.917,914.845,853.512,775.725,878.267,650.268,604.023,1135.34,604.180,1029.93,1085.63,826.766
1.86959,-112.872,-27.9082,-14.6943,-86.1588,345.032,2.38536,214.681,268.259,-112.695,432.497,180.062,534.912,304.407,-70.6590,286.467,175.348,14.2154,343.655,298.554,401.937,592.839,-0.265792,412.592,532.316,493.648,367.992,363.931,526.203,460.777,392.769,402.311,213.874,467.025,355.059,455.692,639.028,416.961,472.715,453.466,422.730,301.509,442.658,748.391,411.496,413.896,555.848,822.803,554.745,348.291,683.331,362.424,566.029,500.471,547.876,693.574,357.402,599.528,770.356,476.621,520.801,771.933,916.741,483.501,432.025,674.394,607.825,786.601,874.943,729.841,694.767,619.742,705.956,623.984,793.850,824.245,758.679,850.313,803.337,815.655,889.606,592.205,542.123,634.524,872.655,782.883,855.285,764.669,778.226,683.918,970.041,883.526,792.687,909.738,674.169,637.606,1161.53,637.360,1033.33,1103.53,875.822
1.87366,-100.538,-7.40907,-5.92974,-68.7771,365.956,23.9466,220.582,286.879,-121.222,432.039,181.074,554.182,325.410,-1.97996,260.732,227.084,15.5602,313.740,277.464,402.004,611.705,7.38697,432.220,536.843,514.947,387.228,379.324,518.155,517.417,413.681,422.035,243.940,476.496,400.960,483.429,670.666,460.429,524.160,493.299,429.879,290.913,457.736,772.359,454.559,469.517,559.637,837.919,594.573,378.076,675.379,380.851,592.649,502.742,590.175,713.047,395.903,646.275,786.244,499.837,551.506,812.684,955.366,535.599,455.415,705.652,645.787,814.492,891.767,753.430,740.776,641.090,758.475,685.396,809.634,864.145,785.663,884.273,810.150,860.883,950.691,611.629,574.036,640.320,888.582,824.135,876.669,846.998,785.749,703.074,1031.42,914.963,813.284,945.074,705.848,678.690,1187.35,674.386,1039.15,1120.36,924.070
